"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] TitleComparator record1Value","[0] TitleComparator record2Value","[0] TitleComparator record1PreprocessedValue","[0] TitleComparator record2PreprocessedValue","[0] TitleComparator similarity","[0] TitleComparator postproccesedSimilarity","[1] PlatformComparatorAdvanced record1Value","[1] PlatformComparatorAdvanced record2Value","[1] PlatformComparatorAdvanced record1PreprocessedValue","[1] PlatformComparatorAdvanced record2PreprocessedValue","[1] PlatformComparatorAdvanced similarity","[1] PlatformComparatorAdvanced postproccesedSimilarity","[2] PublisherComparator record1Value","[2] PublisherComparator record2Value","[2] PublisherComparator record1PreprocessedValue","[2] PublisherComparator record2PreprocessedValue","[2] PublisherComparator similarity","[2] PublisherComparator postproccesedSimilarity","[3] PubDateComparator record1Value","[3] PubDateComparator record2Value","[3] PubDateComparator record1PreprocessedValue","[3] PubDateComparator record2PreprocessedValue","[3] PubDateComparator similarity","[3] PubDateComparator postproccesedSimilarity"
"WekaMatchingRule","steam_games_3046","vg_sales_8794","0.003386814264146092",,"Damned","Darksiders","Damned","Darksiders","0.0","0.0","windows","PC","windows","PC","1.0","1.0","9heads Game Studios","THQ","9heads Game Studios","THQ","0.4619883040935672","0.4619883040935672","2014-01-01T00:00","2010-01-01T00:00","2014-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_26115","vg_sales_13288","0.003386814264146092",,"SiegeVR","The Sims","SiegeVR","The Sims","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Vive Studios","Electronic Arts","Vive Studios","Electronic Arts","0.5777777777777778","0.5777777777777778","2018-01-01T00:00","2000-01-01T00:00","2018-01-01T00:00","2000-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_19284","vg_sales_15572","0.003386814264146092",,"Wondee","WorldShift","Wondee","WorldShift","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Garret Polk","Playlogic Game Factory","Garret Polk","Playlogic Game Factory","0.0","0.0","2016-01-01T00:00","2009-01-01T00:00","2016-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_9361","vg_sales_15966","0.003386814264146092",,"SECTOR","Sengoku","SECTOR","Sengoku","0.0","0.0","windows","PC","windows","PC","1.0","1.0","UD","Paradox Interactive","UD","Paradox Interactive","0.0","0.0","2015-01-01T00:00","2011-01-01T00:00","2015-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_35628","vg_sales_10175","0.003386814264146092",,"Malfortune","Machinarium","Malfortune","Machinarium","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Restful Panic ltd","Daedalic","Restful Panic ltd","Daedalic","0.0","0.0","2018-01-01T00:00","2009-01-01T00:00","2018-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_947","vg_sales_15822","0.6474238785494457","1","Farm Frenzy","Farm Frenzy","Farm Frenzy","Farm Frenzy","1.0","1.0","windows","PC","windows","PC","1.0","1.0","iWin","Mumbo Jumbo","iWin","Mumbo Jumbo","0.0","0.0","2010-01-01T00:00","2008-01-01T00:00","2010-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_38756","vg_sales_13834","0.07321175239908242",,"The Morrigan","The Movies","The Morrigan","The Movies","0.5","0.5","windows","PC","windows","PC","1.0","1.0","The Pixel Mine Ltd","Activision","The Pixel Mine Ltd","Activision","0.5407407407407407","0.5407407407407407","2019-01-01T00:00","2005-01-01T00:00","2019-01-01T00:00","2005-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_12460","vg_sales_16196","0.003386814264146092",,"LeftWay","Legoland","LeftWay","Legoland","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Tongsun","LEGO Media","Tongsun","LEGO Media","0.32857142857142857","0.32857142857142857","2017-01-01T00:00","1999-01-01T00:00","2017-01-01T00:00","1999-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_264","vg_sales_15493",,"0","Commandos: Behind Enemy Lines","Commandos 3: Destination Berlin","Commandos: Behind Enemy Lines","Commandos 3: Destination Berlin","0.25","0.25","windows","PC","windows","PC","1.0","1.0","Kalypso Media Digital","Eidos Interactive","Kalypso Media Digital","Eidos Interactive","0.5415499533146592","0.5415499533146592","2007-01-01T00:00","2003-01-01T00:00","2007-01-01T00:00","2003-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_27995","vg_sales_9109","0.003386814264146092",,"RibbonChase","Risen","RibbonChase","Risen","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Captain","Deep Silver","Captain","Deep Silver","0.48917748917748916","0.48917748917748916","2017-01-01T00:00","2009-01-01T00:00","2017-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_29686","vg_sales_14702","0.003386814264146092",,"Maelstrom","Magicka","Maelstrom","Magicka","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Gunpowder Games, LLC","Paradox Interactive","Gunpowder Games, LLC","Paradox Interactive","0.5421052631578948","0.5421052631578948","2018-01-01T00:00","2011-01-01T00:00","2018-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_1123","vg_sales_15768","0.6474238785494457",,"Still Life 2","Still Life 2","Still Life 2","Still Life 2","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Microids","Rondomedia","Microids","Rondomedia","0.0","0.0","2011-01-01T00:00","2009-01-01T00:00","2011-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_835","vg_sales_15726",,"1","Disciples III - Renaissance Steam Special Edition","Disciples III: Renaissance","Disciples III - Renaissance Steam Special Edition","Disciples III: Renaissance","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Kalypso Media Digital","Kalypso Media","Kalypso Media Digital","Kalypso Media","0.9238095238095239","0.9238095238095239","2010-01-01T00:00","2010-01-01T00:00","2010-01-01T00:00","2010-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_593","vg_sales_13140","0.6474238785494457",,"Warhammer® 40,000: Dawn of War® II Chaos Rising","Warhammer 40,000: Dawn of War","Warhammer® 40,000: Dawn of War® II Chaos Rising","Warhammer 40,000: Dawn of War","1.0","1.0","windows","PC","windows","PC","1.0","1.0","SEGA;Feral Interactive (Mac/Linux)","THQ","SEGA;Feral Interactive (Mac/Linux)","THQ","0.0","0.0","2010-01-01T00:00","2004-01-01T00:00","2010-01-01T00:00","2004-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_37606","vg_sales_13943",,"0","Go Cabbies!GB","Little Red Riding Hood's Zombie BBQ","Go Cabbies!GB","Little Red Riding Hood's Zombie BBQ","0.0","0.0","windows","DS","windows","DS","0.0","0.0","Sandbank Studios Ltd","Destineer","Sandbank Studios Ltd","Destineer","0.3833333333333333","0.3833333333333333","2019-01-01T00:00","2008-01-01T00:00","2019-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_3819","vg_sales_4616",,"0","XCOM® 2","Solitaire Overload","XCOM® 2","Solitaire Overload","0.0","0.0","mac","DS","mac","DS","0.0","0.0","2K;Feral Interactive (Mac);Feral Interactive (Linux)","Telegames","2K;Feral Interactive (Mac);Feral Interactive (Linux)","Telegames","0.0","0.0","2016-01-01T00:00","2007-01-01T00:00","2016-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_689","vg_sales_4510","0.010264639697325972",,"Overgrowth","Overwatch","Overgrowth","Overwatch","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Wolfire Games","Activision","Wolfire Games","Activision","0.0","0.0","2017-01-01T00:00","2016-01-01T00:00","2017-01-01T00:00","2016-01-01T00:00","0.5","0.5"
"WekaMatchingRule","steam_games_36221","vg_sales_13277",,"0","ChromaSquares","American Chopper 2: Full Throttle","ChromaSquares","American Chopper 2: Full Throttle","0.0","0.0","windows","XB","windows","XB","0.0","0.0","Racing Thought Studios","Zoo Digital Publishing","Racing Thought Studios","Zoo Digital Publishing","0.5580808080808081","0.5580808080808081","2018-01-01T00:00","2005-01-01T00:00","2018-01-01T00:00","2005-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_38137","vg_sales_14941",,"0","The Settlers® : Rise of an Empire - History Edition","The Settlers: Rise of an Empire","The Settlers® : Rise of an Empire - History Edition","The Settlers: Rise of an Empire","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Ubisoft","Ubisoft","Ubisoft","Ubisoft","1.0","1.0","2019-01-01T00:00","2007-01-01T00:00","2019-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_1610","vg_sales_3790",,"1","Batman: Arkham City - Game of the Year Edition","Batman: Arkham City","Batman: Arkham City - Game of the Year Edition","Batman: Arkham City","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Warner Bros. Interactive Entertainment;Feral Interactive (Mac)","Warner Bros. Interactive Entertainment","Warner Bros. Interactive Entertainment;Feral Interactive (Mac)","Warner Bros. Interactive Entertainment","0.9225806451612903","0.9225806451612903","2012-01-01T00:00","2011-01-01T00:00","2012-01-01T00:00","2011-01-01T00:00","0.5","0.5"
"WekaMatchingRule","steam_games_33935","vg_sales_7485","0.003386814264146092",,"DeFaster","Defiance","DeFaster","Defiance","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Nekyau","Trion Worlds","Nekyau","Trion Worlds","0.0","0.0","2018-01-01T00:00","2013-01-01T00:00","2018-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_31875","vg_sales_14702","0.003386814264146092",,"Manaya","Magicka","Manaya","Magicka","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Wurrad","Paradox Interactive","Wurrad","Paradox Interactive","0.44152046783625726","0.44152046783625726","2018-01-01T00:00","2011-01-01T00:00","2018-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_1288","vg_sales_6795","0.030679747536724686",,"HOARD","Homefront","HOARD","Homefront","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Big Sandwich Games","THQ","Big Sandwich Games","THQ","0.0","0.0","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_19493","vg_sales_14771",,"0","Drift King: Survival","Brothers Conflict: Passion Pink","Drift King: Survival","Brothers Conflict: Passion Pink","0.0","0.0","mac","PSP","mac","PSP","0.0","0.0","Destiny.Games","Idea Factory","Destiny.Games","Idea Factory","0.4871794871794872","0.4871794871794872","2016-01-01T00:00","2012-01-01T00:00","2016-01-01T00:00","2012-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_683","vg_sales_12067","0.1290765567943144","0","Command & Conquer 3: Kane's Wrath","Command & Conquer 3: Tiberium Wars","Command & Conquer 3: Kane's Wrath","Command & Conquer 3: Tiberium Wars","0.6","0.6","windows","PC","windows","PC","1.0","1.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","2009-01-01T00:00","2007-01-01T00:00","2009-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_227","vg_sales_10847","0.8485758989864476",,"Medieval II: Total War™ Kingdoms","Medieval II: Total War","Medieval II: Total War™ Kingdoms","Medieval II: Total War","1.0","1.0","mac","PC","mac","PC","1.0","1.0","SEGA;Feral Interactive (Mac);Feral Interactive (Linux)","Sega","SEGA;Feral Interactive (Mac);Feral Interactive (Linux)","Sega","0.8148148148148148","0.8148148148148148","2007-01-01T00:00","2006-01-01T00:00","2007-01-01T00:00","2006-01-01T00:00","0.5","0.5"
"WekaMatchingRule","steam_games_37429","vg_sales_8747","0.003386814264146092",,"dev_me","Deponia","dev_me","Deponia","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Indovers Studio","Daedalic","Indovers Studio","Daedalic","0.4611111111111111","0.4611111111111111","2019-01-01T00:00","2012-01-01T00:00","2019-01-01T00:00","2012-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_2624","vg_sales_16510","0.003386814264146092",,"Transistor","Trine","Transistor","Trine","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Supergiant Games","Nobilis","Supergiant Games","Nobilis","0.40178571428571425","0.40178571428571425","2014-01-01T00:00","2009-01-01T00:00","2014-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_9363","vg_sales_11586",,"0","Puzzle Station 15th Anniversary Retro Release","Striker 96","Puzzle Station 15th Anniversary Retro Release","Striker 96","0.0","0.0","windows","PS","windows","PS","0.0","0.0","YeaBoing","Time Warner Interactive","YeaBoing","Time Warner Interactive","0.47463768115942023","0.47463768115942023","2015-01-01T00:00","1995-01-01T00:00","2015-01-01T00:00","1995-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_22368","vg_sales_14931","0.003386814264146092",,"PAWARUMI","ParaWorld","PAWARUMI","ParaWorld","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Manufacture 43","Deep Silver","Manufacture 43","Deep Silver","0.2748917748917749","0.2748917748917749","2018-01-01T00:00","2006-01-01T00:00","2018-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_3568","vg_sales_10006","0.003386814264146092",,"STARWHAL","Stronghold","STARWHAL","Stronghold","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Breakfall","Gathering of Developers","Breakfall","Gathering of Developers","0.3768115942028985","0.3768115942028985","2014-01-01T00:00","2001-01-01T00:00","2014-01-01T00:00","2001-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_16844","vg_sales_1386",,"0","The Life Of Greather","Final Fantasy III","The Life Of Greather","Final Fantasy III","0.0","0.0","windows","NES","windows","NES","0.0","0.0","GreatherGames","SquareSoft","GreatherGames","SquareSoft","0.0","0.0","2016-01-01T00:00","1990-01-01T00:00","2016-01-01T00:00","1990-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_9267","vg_sales_14527","0.003386814264146092",,"BRAWL","Braid","BRAWL","Braid","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Bloober Team SA","Number None","Bloober Team SA","Number None","0.5373737373737374","0.5373737373737374","2015-01-01T00:00","2009-01-01T00:00","2015-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_28802","vg_sales_13538","0.003386814264146092",,"Spoxel","Split/Second","Spoxel","Split/Second","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Epaga Games;Riveted Games","Disney Interactive Studios","Epaga Games;Riveted Games","Disney Interactive Studios","0.5194871794871795","0.5194871794871795","2019-01-01T00:00","2010-01-01T00:00","2019-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_927","vg_sales_8370",,"0","TriJinx: A Kristine Kross Mystery™","Disney's Planes","TriJinx: A Kristine Kross Mystery™","Disney's Planes","0.0","0.0","windows","Wii","windows","Wii","0.0","0.0","PlayFirst","Disney Interactive Studios","PlayFirst","Disney Interactive Studios","0.36609686609686615","0.36609686609686615","2010-01-01T00:00","2013-01-01T00:00","2010-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_16814","vg_sales_15135","0.003386814264146092",,"Hospitalize","Homeworld","Hospitalize","Homeworld","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Illeris","Vivendi Games","Illeris","Vivendi Games","0.553113553113553","0.553113553113553","2016-01-01T00:00","1998-01-01T00:00","2016-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_177","vg_sales_11378",,"0","Bejeweled Twist","Bejeweled 3","Bejeweled Twist","Bejeweled 3","0.5","0.5","windows","PC","windows","PC","1.0","1.0","PopCap Games, Inc.","PopCap Games","PopCap Games, Inc.","PopCap Games","0.9333333333333333","0.9333333333333333","2008-01-01T00:00","2010-01-01T00:00","2008-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_6513","vg_sales_14967","0.9447585258738367","1","Bus Simulator 16","Bus Simulator 16","Bus Simulator 16","Bus Simulator 16","1.0","1.0","windows","PC","windows","PC","1.0","1.0","astragon Entertainment","Astragon","astragon Entertainment","Astragon","0.8727272727272728","0.8727272727272728","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_3046","vg_sales_16578","0.003386814264146092","0","Damned","Damnation","Damned","Damnation","0.0","0.0","windows","PC","windows","PC","1.0","1.0","9heads Game Studios","Codemasters","9heads Game Studios","Codemasters","0.0","0.0","2014-01-01T00:00","2009-01-01T00:00","2014-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_35321","vg_sales_5320",,"0","Multicellular","Guitar Hero: Metallica","Multicellular","Guitar Hero: Metallica","0.0","0.0","windows","PS2","windows","PS2","0.0","0.0","Insane Dreamers","Activision","Insane Dreamers","Activision","0.47222222222222227","0.47222222222222227","2018-01-01T00:00","2009-01-01T00:00","2018-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_355","vg_sales_14422",,"1","Codename: Panzers - Cold War","Codename: Panzers Cold War","Codename: Panzers - Cold War","Codename: Panzers Cold War","1.0","1.0","windows","PC","windows","PC","1.0","1.0","THQ Nordic","Atari","THQ Nordic","Atari","0.0","0.0","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_21061","vg_sales_14133","0.003386814264146092",,"VoiceAttack","The Void","VoiceAttack","The Void","0.0","0.0","windows","PC","windows","PC","1.0","1.0","VoiceAttack.com","Mamba Games","VoiceAttack.com","Mamba Games","0.0","0.0","2017-01-01T00:00","2008-01-01T00:00","2017-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_9861","vg_sales_16510","0.003386814264146092",,"TransPlan","Trine","TransPlan","Trine","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Kittehface Software","Nobilis","Kittehface Software","Nobilis","0.3984962406015038","0.3984962406015038","2015-01-01T00:00","2009-01-01T00:00","2015-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_851","vg_sales_16190",,"0","Sonic & SEGA All-Stars Racing","Sonic & All-Stars Racing Transformed","Sonic & SEGA All-Stars Racing","Sonic & All-Stars Racing Transformed","0.8","0.8","windows","PC","windows","PC","1.0","1.0","SEGA","Sega","SEGA","Sega","1.0","1.0","2010-01-01T00:00","2013-01-01T00:00","2010-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_4518","vg_sales_15486","0.4277218299089669",,"Warhammer 40,000: Dawn of War III","Warhammer 40,000: Dawn of War: Soulstorm","Warhammer 40,000: Dawn of War III","Warhammer 40,000: Dawn of War: Soulstorm","0.8571428571428571","0.8571428571428571","linux","PC","linux","PC","1.0","1.0","SEGA;Feral Interactive (Mac);Feral Interactive (Linux)","THQ","SEGA;Feral Interactive (Mac);Feral Interactive (Linux)","THQ","0.0","0.0","2017-01-01T00:00","2008-01-01T00:00","2017-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_10882","vg_sales_15861","0.003386814264146092",,"Collisions","Contrast","Collisions","Contrast","0.0","0.0","windows","PC","windows","PC","1.0","1.0","2dengine","Focus Home Interactive","2dengine","Focus Home Interactive","0.39015151515151514","0.39015151515151514","2015-01-01T00:00","2013-01-01T00:00","2015-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_5401","vg_sales_14702","0.003386814264146092",,"Manhunter","Magicka","Manhunter","Magicka","0.0","0.0","windows","PC","windows","PC","1.0","1.0","KISS ltd","Paradox Interactive","KISS ltd","Paradox Interactive","0.39985380116959063","0.39985380116959063","2014-01-01T00:00","2011-01-01T00:00","2014-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_9447","vg_sales_8599","0.003386814264146092",,"CrossCode","The Crew","CrossCode","The Crew","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Deck13;WhisperGames;DANGEN Entertainment;Mayflower Entertainment","Ubisoft","Deck13;WhisperGames;DANGEN Entertainment;Mayflower Entertainment","Ubisoft","0.0","0.0","2018-01-01T00:00","2014-01-01T00:00","2018-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_6506","vg_sales_15861","0.003386814264146092",,"CodeSpells","Contrast","CodeSpells","Contrast","0.0","0.0","windows","PC","windows","PC","1.0","1.0","ThoughtSTEM, LLC","Focus Home Interactive","ThoughtSTEM, LLC","Focus Home Interactive","0.5090488215488216","0.5090488215488216","2015-01-01T00:00","2013-01-01T00:00","2015-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_36096","vg_sales_13230","0.003386814264146092",,"STONE","StarCraft","STONE","StarCraft","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Convict Games","Activision","Convict Games","Activision","0.0","0.0","2018-01-01T00:00","1998-01-01T00:00","2018-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_15775","vg_sales_6333",,"0","Megapolis","Medarot 3: Kabuto / Kuwagata Version","Megapolis","Medarot 3: Kabuto / Kuwagata Version","0.0","0.0","mac","GB","mac","GB","0.0","0.0","Lonely Troops","Imagineer","Lonely Troops","Imagineer","0.5213675213675214","0.5213675213675214","2016-01-01T00:00","2000-01-01T00:00","2016-01-01T00:00","2000-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_1651","vg_sales_14792",,"0","Scary Girl","Runabout 3: Neo Age","Scary Girl","Runabout 3: Neo Age","0.0","0.0","windows","PS2","windows","PS2","0.0","0.0","Square Enix","BAM! Entertainment","Square Enix","BAM! Entertainment","0.6274651274651274","0.6274651274651274","2012-01-01T00:00","2002-01-01T00:00","2012-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_491","vg_sales_10693","0.8485758989864476",,"Warhammer 40,000: Dawn of War II","Warhammer 40,000: Dawn of War II - Chaos Rising","Warhammer 40,000: Dawn of War II","Warhammer 40,000: Dawn of War II - Chaos Rising","1.0","1.0","windows","PC","windows","PC","1.0","1.0","SEGA;Feral Interactive (Mac/Linux)","THQ","SEGA;Feral Interactive (Mac/Linux)","THQ","0.0","0.0","2009-01-01T00:00","2010-01-01T00:00","2009-01-01T00:00","2010-01-01T00:00","0.5","0.5"
"WekaMatchingRule","steam_games_2582","vg_sales_12900","0.1839715827723454","0","DARK SOULS™ II","Dark Souls III","DARK SOULS™ II","Dark Souls III","0.6666666666666666","0.6666666666666666","windows","PC","windows","PC","1.0","1.0","BANDAI NAMCO Entertainment;FromSoftware, Inc","Namco Bandai Games","BANDAI NAMCO Entertainment;FromSoftware, Inc","Namco Bandai Games","0.6050084175084175","0.6050084175084175","2014-01-01T00:00","2016-01-01T00:00","2014-01-01T00:00","2016-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_4474","vg_sales_14974","0.003386814264146092",,"DeadCore","Demigod","DeadCore","Demigod","0.0","0.0","linux","PC","linux","PC","1.0","1.0","BANDAI NAMCO Entertainment","Atari","BANDAI NAMCO Entertainment","Atari","0.5717948717948719","0.5717948717948719","2014-01-01T00:00","2009-01-01T00:00","2014-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_16","vg_sales_9109","0.003386814264146092",,"Ricochet","Risen","Ricochet","Risen","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Valve","Deep Silver","Valve","Deep Silver","0.43030303030303035","0.43030303030303035","2000-01-01T00:00","2009-01-01T00:00","2000-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_3269","vg_sales_14779","0.9447585258738367",,"GRID Autosport","GRID Autosport","GRID Autosport","GRID Autosport","1.0","1.0","mac","PC","mac","PC","1.0","1.0","Codemasters;Feral Interactive (Mac);Feral Interactive (Linux)","Codemasters","Codemasters;Feral Interactive (Mac);Feral Interactive (Linux)","Codemasters","0.8360655737704918","0.8360655737704918","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_39533","vg_sales_15572","0.003386814264146092",,"WOUNDED","WorldShift","WOUNDED","WorldShift","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Workbench Entertainment","Playlogic Game Factory","Workbench Entertainment","Playlogic Game Factory","0.4890206411945542","0.4890206411945542","2019-01-01T00:00","2009-01-01T00:00","2019-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_28695","vg_sales_9841","0.003386814264146092",,"ROMBIE","Rocksmith","ROMBIE","Rocksmith","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Phr00t's Software","Unknown","Phr00t's Software","Unknown","0.0","0.0","2018-01-01T00:00","","2018-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_4583","vg_sales_15292","0.003386814264146092",,"Strata","Stormrise","Strata","Stormrise","0.0","0.0","mac","PC","mac","PC","1.0","1.0","GLITCH","Sega","GLITCH","Sega","0.47222222222222215","0.47222222222222215","2014-01-01T00:00","2009-01-01T00:00","2014-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_18332","vg_sales_14702","0.003386814264146092",,"Manipulated","Magicka","Manipulated","Magicka","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Wolfray Entertainment","Paradox Interactive","Wolfray Entertainment","Paradox Interactive","0.6510025062656641","0.6510025062656641","2017-01-01T00:00","2011-01-01T00:00","2017-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_2605","vg_sales_16052","0.6474238785494457","1","Battle Worlds: Kronos","Battle Worlds: Kronos","Battle Worlds: Kronos","Battle Worlds: Kronos","1.0","1.0","windows","PC","windows","PC","1.0","1.0","KING Art;THQ Nordic","Nordic Games","KING Art;THQ Nordic","Nordic Games","0.49415204678362573","0.49415204678362573","2013-01-01T00:00","2016-01-01T00:00","2013-01-01T00:00","2016-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_25489","vg_sales_2342",,"0","Tangrams Deluxe","NFL 2K2","Tangrams Deluxe","NFL 2K2","0.0","0.0","mac","PS2","mac","PS2","0.0","0.0","Vertical Reach","Sega","Vertical Reach","Sega","0.0","0.0","2017-01-01T00:00","2001-01-01T00:00","2017-01-01T00:00","2001-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_7609","vg_sales_15252","0.003386814264146092",,"Paparazzi","Painkiller","Paparazzi","Painkiller","0.0","0.0","linux","PC","linux","PC","1.0","1.0","Pringo Dingo Games","DreamCatcher Interactive","Pringo Dingo Games","DreamCatcher Interactive","0.4173280423280423","0.4173280423280423","2015-01-01T00:00","2004-01-01T00:00","2015-01-01T00:00","2004-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_25482","vg_sales_8131","0.003386814264146092",,"Brass","Brink","Brass","Brink","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Phalanx","Bethesda Softworks","Phalanx","Bethesda Softworks","0.4656084656084656","0.4656084656084656","2017-01-01T00:00","2011-01-01T00:00","2017-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_24433","vg_sales_4684","0.003386814264146092",,"Teal","TERA","Teal","TERA","0.0","0.0","windows","PC","windows","PC","1.0","1.0","TealDev","Unknown","TealDev","Unknown","0.0","0.0","2017-01-01T00:00","","2017-01-01T00:00","","0.0","0.0"
