"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlatformComparatorAdvanced record1Value","[0] PlatformComparatorAdvanced record2Value","[0] PlatformComparatorAdvanced record1PreprocessedValue","[0] PlatformComparatorAdvanced record2PreprocessedValue","[0] PlatformComparatorAdvanced similarity","[0] PlatformComparatorAdvanced postproccesedSimilarity","[1] TitleComparator record1Value","[1] TitleComparator record2Value","[1] TitleComparator record1PreprocessedValue","[1] TitleComparator record2PreprocessedValue","[1] TitleComparator similarity","[1] TitleComparator postproccesedSimilarity","[2] DeveloperComparator record1Value","[2] DeveloperComparator record2Value","[2] DeveloperComparator record1PreprocessedValue","[2] DeveloperComparator record2PreprocessedValue","[2] DeveloperComparator similarity","[2] DeveloperComparator postproccesedSimilarity","[3] PubDateComparator record1Value","[3] PubDateComparator record2Value","[3] PubDateComparator record1PreprocessedValue","[3] PubDateComparator record2PreprocessedValue","[3] PubDateComparator similarity","[3] PubDateComparator postproccesedSimilarity"
"WekaMatchingRule","steam_games_29661","wikidata_13743","0.017092786091655383",,"windows","macOS","windows","macOS","1.0","1.0","Minaurs","Minecraft","Minaurs","Minecraft","0.0","0.0","IIIDA Interactive","Microsoft Corporation","IIIDA Interactive","Microsoft Corporation","0.23809523809523814","0.23809523809523814","2018-01-01T00:00","","2018-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_33590","wikidata_35727","0.01060130058076173",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Defendion","Demonbane","Defendion","Demonbane","0.0","0.0","DillyFrame",,"DillyFrame",,"0.0","0.0","2018-01-01T00:00","2011-01-01T00:00","2018-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_30024","wikidata_20024",,"0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Yousei","NBA Live 07","Yousei","NBA Live 07","0.0","0.0","sakevisual","EA Vancouver","sakevisual","EA Vancouver","0.16666666666666663","0.16666666666666663","2018-01-01T00:00","2006-01-01T00:00","2018-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_509","wikidata_5775","0.9981521202831976","1","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Luxor: Quest for the Afterlife","Luxor: Quest for the Afterlife","Luxor: Quest for the Afterlife","Luxor: Quest for the Afterlife","1.0","1.0","MumboJumbo","MumboJumbo","MumboJumbo","MumboJumbo","1.0","1.0","2008-01-01T00:00","2008-01-01T00:00","2008-01-01T00:00","2008-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_1736","wikidata_30940","0.9981521202831976",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Dishonored","Dishonored","Dishonored","Dishonored","1.0","1.0","Arkane Studios","Arkane Studios","Arkane Studios","Arkane Studios","1.0","1.0","2012-01-01T00:00","2012-01-01T00:00","2012-01-01T00:00","2012-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_35308","wikidata_25624",,"0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Blood Money","Hitman: Blood Money","Blood Money","Hitman: Blood Money","0.6666666666666666","0.6666666666666666","Choice of Games","IO Interactive","Choice of Games","IO Interactive","0.1333333333333333","0.1333333333333333","2018-01-01T00:00","2006-01-01T00:00","2018-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_146","wikidata_6259","0.9658853987060094","1","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","X: Beyond the Frontier","X: Beyond the Frontier","X: Beyond the Frontier","X: Beyond the Frontier","1.0","1.0","Egosoft","Egosoft","Egosoft","Egosoft","1.0","1.0","2010-01-01T00:00","1999-01-01T00:00","2010-01-01T00:00","1999-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_30018","wikidata_20018",,"0","windows","Xbox 360","windows","Xbox 360","0.0","0.0","Kansei","Cabela's African Adventures","Kansei","Cabela's African Adventures","0.0","0.0","sakevisual",,"sakevisual",,"0.0","0.0","2018-01-01T00:00","","2018-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_17568","wikidata_33700","0.7874156330564238","0","mac","Linux","mac","Linux","1.0","1.0","Alien Rampage","Alien Rampage","Alien Rampage","Alien Rampage","1.0","1.0","Inner Circle Creations",,"Inner Circle Creations",,"0.0","0.0","2017-01-01T00:00","1996-01-01T00:00","2017-01-01T00:00","1996-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_35001","wikidata_11",,"0","windows","macOS","windows","macOS","1.0","1.0","Ashes of the Ark","Civilization IV","Ashes of the Ark","Civilization IV","0.0","0.0","The Burning Red","Firaxis Games","The Burning Red","Firaxis Games","0.1333333333333333","0.1333333333333333","2018-01-01T00:00","2005-01-01T00:00","2018-01-01T00:00","2005-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_55","wikidata_309",,"0","windows","Xbox One","windows","Xbox One","0.0","0.0","Half-Life 2: Episode Two","Assassin`s Creed II","Half-Life 2: Episode Two","Assassin`s Creed II","0.0","0.0","Valve","Ubisoft Montreal","Valve","Ubisoft Montreal","0.0625","0.0625","2007-01-01T00:00","2010-01-01T00:00","2007-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_30019","wikidata_20019",,"0","mac","PlayStation 4","mac","PlayStation 4","0.0","0.0","Kansei","Cabela's African Adventures","Kansei","Cabela's African Adventures","0.0","0.0","sakevisual",,"sakevisual",,"0.0","0.0","2018-01-01T00:00","","2018-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_6552","wikidata_5529","0.01481576336399951",,"windows","Linux","windows","Linux","1.0","1.0","Parallax","Pac-Man","Parallax","Pac-Man","0.0","0.0","Toasty Games","Namco","Toasty Games","Namco","0.16666666666666663","0.16666666666666663","2015-01-01T00:00","1980-01-01T00:00","2015-01-01T00:00","1980-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_14165","wikidata_2565","0.01060130058076173",,"mac","Linux","mac","Linux","1.0","1.0","Minimal","Minröj","Minimal","Minröj","0.0","0.0","Gammosaur",,"Gammosaur",,"0.0","0.0","2016-01-01T00:00","1989-01-01T00:00","2016-01-01T00:00","1989-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_14165","wikidata_2566","0.01060130058076173",,"mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Minimal","Minröj","Minimal","Minröj","0.0","0.0","Gammosaur",,"Gammosaur",,"0.0","0.0","2016-01-01T00:00","1989-01-01T00:00","2016-01-01T00:00","1989-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_35550","wikidata_24556","0.9981521202831976","1","linux","Linux","linux","Linux","1.0","1.0","Fruit couple","Fruit couple","Fruit couple","Fruit couple","1.0","1.0","Sly","Sly","Sly","Sly","1.0","1.0","2018-01-01T00:00","2018-01-01T00:00","2018-01-01T00:00","2018-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_19858","wikidata_28280","0.01060130058076173",,"linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","Causality","Carrion","Causality","Carrion","0.0","0.0","Loju",,"Loju",,"0.0","0.0","2017-01-01T00:00","2020-01-01T00:00","2017-01-01T00:00","2020-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_16046","wikidata_19934","0.9860463797310312","1","mac","macOS","mac","macOS","1.0","1.0","Adventures of Bertram Fiddle: Episode 2: A Bleaker Predicklement","Adventures of Bertram Fiddle: Episode 2: A Bleaker Predicklement","Adventures of Bertram Fiddle: Episode 2: A Bleaker Predicklement","Adventures of Bertram Fiddle: Episode 2: A Bleaker Predicklement","1.0","1.0","Rumpus",,"Rumpus",,"0.0","0.0","2017-01-01T00:00","2017-01-01T00:00","2017-01-01T00:00","2017-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_28","wikidata_199",,"0","windows","Xbox One","windows","Xbox One","0.0","0.0","Half-Life 2","zapaqwindek fibe","Half-Life 2","zapaqwindek fibe","0.0","0.0","Valve","Rockstar Games","Valve","Rockstar Games","0.1428571428571429","0.1428571428571429","2004-01-01T00:00","2015-01-01T00:00","2004-01-01T00:00","2015-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_37599","wikidata_22151","0.011932569196928979",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Spitkiss","Split/Second","Spitkiss","Split/Second","0.0","0.0","Triple Topping","Black Rock Studio","Triple Topping","Black Rock Studio","0.05882352941176472","0.05882352941176472","2018-01-01T00:00","2010-01-01T00:00","2018-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_9715","wikidata_4049","0.01060130058076173",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Collider","Conquer","Collider","Conquer","0.0","0.0","Binary Cocoa",,"Binary Cocoa",,"0.0","0.0","2016-01-01T00:00","2004-01-01T00:00","2016-01-01T00:00","2004-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_26028","wikidata_24111",,"0","windows","macOS","windows","macOS","1.0","1.0","Oswald's Adventure","Super Crate Box","Oswald's Adventure","Super Crate Box","0.0","0.0","Dede Bayi","Vlambeer","Dede Bayi","Vlambeer","0.11111111111111116","0.11111111111111116","2017-01-01T00:00","2010-01-01T00:00","2017-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_3818","wikidata_27895","0.9918922590066325",,"windows","macOS","windows","macOS","1.0","1.0","XCOM® 2","XCOM 2","XCOM® 2","XCOM 2","1.0","1.0","Firaxis Games;Feral Interactive (Mac);Feral Interactive (Linux)","Feral Interactive","Firaxis Games;Feral Interactive (Mac);Feral Interactive (Linux)","Feral Interactive","0.2698412698412699","0.2698412698412699","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_22275","wikidata_34672","0.01060130058076173",,"mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Necrosphere","Neocolonialism","Necrosphere","Neocolonialism","0.0","0.0","Cat Nigiri",,"Cat Nigiri",,"0.0","0.0","2017-01-01T00:00","2013-01-01T00:00","2017-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_22275","wikidata_34671","0.01060130058076173",,"mac","Linux","mac","Linux","1.0","1.0","Necrosphere","Neocolonialism","Necrosphere","Neocolonialism","0.0","0.0","Cat Nigiri",,"Cat Nigiri",,"0.0","0.0","2017-01-01T00:00","2013-01-01T00:00","2017-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_118","wikidata_705",,"0","windows","Linux","windows","Linux","1.0","1.0","QUAKE II Mission Pack: The Reckoning","Doom (1993ko bideo-jokoa)","QUAKE II Mission Pack: The Reckoning","Doom (1993ko bideo-jokoa)","0.0","0.0","Xatrix Entertainment","id Software","Xatrix Entertainment","id Software","0.19999999999999996","0.19999999999999996","2007-01-01T00:00","1993-01-01T00:00","2007-01-01T00:00","1993-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_31504","wikidata_18698","0.01750437411559274",,"windows","macOS","windows","macOS","1.0","1.0","WannaMine","Wall-E","WannaMine","Wall-E","0.0","0.0","Laush Dmitriy Sergeevich","Heavy Iron Studios","Laush Dmitriy Sergeevich","Heavy Iron Studios","0.25","0.25","2018-01-01T00:00","2008-01-01T00:00","2018-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_11070","wikidata_34668","0.01060130058076173",,"windows","macOS","windows","macOS","1.0","1.0","RoShamBo","Ronin","RoShamBo","Ronin","0.0","0.0","Blam! Games LLC",,"Blam! Games LLC",,"0.0","0.0","2016-01-01T00:00","2015-01-01T00:00","2016-01-01T00:00","2015-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_19584","wikidata_34029","0.012238652322250423",,"mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Masky","Mafia","Masky","Mafia","0.0","0.0","Digital Melody","2K Czech","Digital Melody","2K Czech","0.0714285714285714","0.0714285714285714","2016-01-01T00:00","2002-01-01T00:00","2016-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_12854","wikidata_16963","0.016175803349254638",,"windows","Linux","windows","Linux","1.0","1.0","Dragonpath","DragonFable","Dragonpath","DragonFable","0.0","0.0","Ebonscale Games","Artix Entertainment","Ebonscale Games","Artix Entertainment","0.21052631578947367","0.21052631578947367","2016-01-01T00:00","2006-01-01T00:00","2016-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_249","wikidata_26295","0.01481576336399951",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Shank","Shadowrun","Shank","Shadowrun","0.0","0.0","Klei Entertainment","FASA Studio","Klei Entertainment","FASA Studio","0.16666666666666663","0.16666666666666663","2010-01-01T00:00","2007-01-01T00:00","2010-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_24022","wikidata_28349","0.016297938123477115",,"windows","Linux","windows","Linux","1.0","1.0","HereAfter","HeXen","HereAfter","HeXen","0.0","0.0","Brown Studios","Raven Software","Brown Studios","Raven Software","0.2142857142857143","0.2142857142857143","2017-01-01T00:00","1995-01-01T00:00","2017-01-01T00:00","1995-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_33935","wikidata_24839","0.019830075636179712",,"windows","macOS","windows","macOS","1.0","1.0","DeFaster","DEADBOLT","DeFaster","DEADBOLT","0.0","0.0","Nekyau Games","Hopoo Games, LLC","Nekyau Games","Hopoo Games, LLC","0.3125","0.3125","2018-01-01T00:00","2016-01-01T00:00","2018-01-01T00:00","2016-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_4623","wikidata_24204","0.016844243350704988",,"windows","macOS","windows","macOS","1.0","1.0","Sunset","SuperHOT","Sunset","SuperHOT","0.0","0.0","Tale of Tales","Superhot Team","Tale of Tales","Superhot Team","0.23076923076923073","0.23076923076923073","2015-01-01T00:00","2016-01-01T00:00","2015-01-01T00:00","2016-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_1867","wikidata_32657","0.9981521202831976",,"mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Guns of Icarus Online","Guns of Icarus online","Guns of Icarus Online","Guns of Icarus online","1.0","1.0","Muse Games","Muse Games","Muse Games","Muse Games","1.0","1.0","2012-01-01T00:00","2012-01-01T00:00","2012-01-01T00:00","2012-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_467","wikidata_18748","0.915511368471673","1","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Rayman Raving Rabbids™","Rayman Raving Rabbids","Rayman Raving Rabbids™","Rayman Raving Rabbids","1.0","1.0","Ubisoft Bulgaria;Ubisoft Montpellier","Ubisoft Montpellier","Ubisoft Bulgaria;Ubisoft Montpellier","Ubisoft Montpellier","0.5277777777777778","0.5277777777777778","2008-01-01T00:00","2006-01-01T00:00","2008-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_269","wikidata_25624","0.9414944492608224","1","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Hitman: Blood Money","Hitman: Blood Money","Hitman: Blood Money","Hitman: Blood Money","1.0","1.0","Io-Interactive A/S","IO Interactive","Io-Interactive A/S","IO Interactive","0.7222222222222222","0.7222222222222222","2007-01-01T00:00","2006-01-01T00:00","2007-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_6832","wikidata_9855",,"0","linux","arcade game machine","linux","arcade game machine","0.0","0.0","NAM","NAM-1975","NAM","NAM-1975","0.5","0.5","TNT Team","SNK","TNT Team","SNK","0.125","0.125","2014-01-01T00:00","1990-01-01T00:00","2014-01-01T00:00","1990-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_21071","wikidata_35210","0.011508384889764387",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Cosmic Express","Conan Exiles","Cosmic Express","Conan Exiles","0.0","0.0","Cosmic Engineers;Alan Hazelden;Benjamin Davis;Tyu","Funcom","Cosmic Engineers;Alan Hazelden;Benjamin Davis;Tyu","Funcom","0.04081632653061229","0.04081632653061229","2017-01-01T00:00","2018-01-01T00:00","2017-01-01T00:00","2018-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_26026","wikidata_24051",,"0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","You Doesn't Exist","Super Doodle Bomber","You Doesn't Exist","Super Doodle Bomber","0.0","0.0","Yo252yo","Lionhead Studios","Yo252yo","Lionhead Studios","0.125","0.125","2017-01-01T00:00","","2017-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_28620","wikidata_26200","0.01060130058076173",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","MewnBase","Metrico","MewnBase","Metrico","0.0","0.0","Cairn4",,"Cairn4",,"0.0","0.0","2018-01-01T00:00","2014-01-01T00:00","2018-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_191","wikidata_26854","0.9658853987060094","1","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","BloodRayne","BloodRayne","BloodRayne","BloodRayne","1.0","1.0","Terminal Reality","Terminal Reality","Terminal Reality","Terminal Reality","1.0","1.0","2006-01-01T00:00","2002-01-01T00:00","2006-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_19768","wikidata_17151","0.01060130058076173",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Teria","Tenpure!!","Teria","Tenpure!!","0.0","0.0","ElZzap Software",,"ElZzap Software",,"0.0","0.0","2017-01-01T00:00","","2017-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_1234","wikidata_368","0.9981521202831976","1","linux","Linux","linux","Linux","1.0","1.0","Amnesia: The Dark Descent","Amnesia: The Dark Descent","Amnesia: The Dark Descent","Amnesia: The Dark Descent","1.0","1.0","Frictional Games","Frictional Games","Frictional Games","Frictional Games","1.0","1.0","2010-01-01T00:00","2010-01-01T00:00","2010-01-01T00:00","2010-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_38360","wikidata_18450","0.015447135786020836",,"linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","Termite","Tetrageddon","Termite","Tetrageddon","0.0","0.0","Milan Toth","Nathalie Lawhead","Milan Toth","Nathalie Lawhead","0.1875","0.1875","2018-01-01T00:00","","2018-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_38360","wikidata_18451","0.015447135786020836",,"linux","macOS","linux","macOS","1.0","1.0","Termite","Tetrageddon","Termite","Tetrageddon","0.0","0.0","Milan Toth","Nathalie Lawhead","Milan Toth","Nathalie Lawhead","0.1875","0.1875","2018-01-01T00:00","","2018-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_30022","wikidata_20022",,"0","windows","iOS","windows","iOS","0.0","0.0","Confederate Express","12 Labours of Hercules XI: Painted Adventure","Confederate Express","12 Labours of Hercules XI: Painted Adventure","0.0","0.0","Maksym Pashanin","Jetdogs Studios","Maksym Pashanin","Jetdogs Studios","0.06666666666666665","0.06666666666666665","2018-01-01T00:00","2020-01-01T00:00","2018-01-01T00:00","2020-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_18934","wikidata_24337","0.01060130058076173",,"mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","SuperMoose","Supraball","SuperMoose","Supraball","0.0","0.0","Play Publishing",,"Play Publishing",,"0.0","0.0","2016-01-01T00:00","2014-01-01T00:00","2016-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_3486","wikidata_29047","0.9883745448733767","1","linux","Linux","linux","Linux","1.0","1.0","Borderlands: The Pre-Sequel","Borderlands: The Pre-Sequel!","Borderlands: The Pre-Sequel","Borderlands: The Pre-Sequel!","1.0","1.0","2K Australia;Gearbox Software;Aspyr (Mac);Aspyr (Linux)","Aspyr","2K Australia;Gearbox Software;Aspyr (Mac);Aspyr (Linux)","Aspyr","0.09090909090909094","0.09090909090909094","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_19585","wikidata_34029","0.012238652322250423",,"linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","Masky","Mafia","Masky","Mafia","0.0","0.0","Digital Melody","2K Czech","Digital Melody","2K Czech","0.0714285714285714","0.0714285714285714","2016-01-01T00:00","2002-01-01T00:00","2016-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_30857","wikidata_5907","0.01527236270613594",,"windows","macOS","windows","macOS","1.0","1.0","StackFortress","StarCraft","StackFortress","StarCraft","0.0","0.0","Overimagined Games","Blizzard Entertainment","Overimagined Games","Blizzard Entertainment","0.18181818181818177","0.18181818181818177","2018-01-01T00:00","1998-01-01T00:00","2018-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_30027","wikidata_30781",,"0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","ESCAPE FROM VOYNA:  Tactical FPS survival","3-D Ultra Pinball","ESCAPE FROM VOYNA:  Tactical FPS survival","3-D Ultra Pinball","0.0","0.0","Dead Crow","Dynamix","Dead Crow","Dynamix","0.11111111111111116","0.11111111111111116","2018-01-01T00:00","1995-01-01T00:00","2018-01-01T00:00","1995-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_30857","wikidata_5906","0.01527236270613594",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","StackFortress","StarCraft","StackFortress","StarCraft","0.0","0.0","Overimagined Games","Blizzard Entertainment","Overimagined Games","Blizzard Entertainment","0.18181818181818177","0.18181818181818177","2018-01-01T00:00","1998-01-01T00:00","2018-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_25","wikidata_197",,"0","windows","Xbox 360","windows","Xbox 360","0.0","0.0","Half-Life: Blue Shift","zapaqwindek fibe","Half-Life: Blue Shift","zapaqwindek fibe","0.0","0.0","Gearbox Software","Rockstar Games","Gearbox Software","Rockstar Games","0.1875","0.1875","2001-01-01T00:00","2015-01-01T00:00","2001-01-01T00:00","2015-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_3698","wikidata_20980","0.012534845208090879",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Grimind","Grid","Grimind","Grid","0.0","0.0","Paweł Mogiła","Codemasters","Paweł Mogiła","Codemasters","0.08333333333333337","0.08333333333333337","2014-01-01T00:00","2019-01-01T00:00","2014-01-01T00:00","2019-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_24043","wikidata_34743","0.01060130058076173",,"windows","Linux","windows","Linux","1.0","1.0","Vickinachi","Vilmonic","Vickinachi","Vilmonic","0.0","0.0","Hariharan S","Bludgeonsoft","Hariharan S","Bludgeonsoft","0.0","0.0","2017-01-01T00:00","2015-01-01T00:00","2017-01-01T00:00","2015-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_646","wikidata_238",,"0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Worms Reloaded","Grand Theft Auto 3","Worms Reloaded","Grand Theft Auto 3","0.0","0.0","Team17 Digital Ltd","Rockstar North","Team17 Digital Ltd","Rockstar North","0.11111111111111116","0.11111111111111116","2010-01-01T00:00","2001-01-01T00:00","2010-01-01T00:00","2001-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_10","wikidata_122",,"0","windows","Xbox 360","windows","Xbox 360","0.0","0.0","Deathmatch Classic","100 Bullets","Deathmatch Classic","100 Bullets","0.0","0.0","Valve","Acclaim Studios Austin","Valve","Acclaim Studios Austin","0.045454545454545414","0.045454545454545414","2001-01-01T00:00","","2001-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_18378","wikidata_5553","0.01060130058076173",,"mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Polygod","PokerTH","Polygod","PokerTH","0.0","0.0","Krafted Games",,"Krafted Games",,"0.0","0.0","2018-01-01T00:00","2006-01-01T00:00","2018-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_1","wikidata_5519","0.012961438171022147",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Counter-Strike","Colonization","Counter-Strike","Colonization","0.0","0.0","Valve","MicroProse","Valve","MicroProse","0.09999999999999998","0.09999999999999998","2000-01-01T00:00","1994-01-01T00:00","2000-01-01T00:00","1994-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_15934","wikidata_24353","0.01060130058076173",,"windows","Linux","windows","Linux","1.0","1.0","Ludo Supremo","Luxuria Superbia","Ludo Supremo","Luxuria Superbia","0.0","0.0","EnsenaSoft",,"EnsenaSoft",,"0.0","0.0","2016-01-01T00:00","2013-01-01T00:00","2016-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_1916","wikidata_12545",,"1","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","The Witness","The Witness (computerspel uit 2015)","The Witness","The Witness (computerspel uit 2015)","0.4","0.4","Thekla, Inc.","Thekla, Inc.","Thekla, Inc.","Thekla, Inc.","1.0","1.0","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_129","wikidata_991",,"0","windows","Linux","windows","Linux","1.0","1.0","Alpha Prime","Inherit the Earth: Quest for the Orb","Alpha Prime","Inherit the Earth: Quest for the Orb","0.0","0.0","Black Element","The Dreamers Guild","Black Element","The Dreamers Guild","0.11111111111111116","0.11111111111111116","2007-01-01T00:00","1994-01-01T00:00","2007-01-01T00:00","1994-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_51","wikidata_17328","0.992279847009484","1","linux","Linux","linux","Linux","1.0","1.0","Half-Life 2: Episode One","Half-Life 2: Episode One","Half-Life 2: Episode One","Half-Life 2: Episode One","1.0","1.0","Valve","Valve Corporation","Valve","Valve Corporation","0.2941176470588235","0.2941176470588235","2006-01-01T00:00","2006-01-01T00:00","2006-01-01T00:00","2006-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_1079","wikidata_20909",,"1","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","GRID 2","Race Driver: GRID 2","GRID 2","Race Driver: GRID 2","0.5","0.5","Codemasters Racing;Feral Interactive (Mac)","Codemasters","Codemasters Racing;Feral Interactive (Mac)","Codemasters","0.26190476190476186","0.26190476190476186","2013-01-01T00:00","2013-01-01T00:00","2013-01-01T00:00","2013-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_25040","wikidata_13755","0.01060130058076173",,"mac","Windows 10","mac","Windows 10","1.0","1.0","Mint","Minecraft","Mint","Minecraft","0.0","0.0","DGHZ","Microsoft Corporation","DGHZ","Microsoft Corporation","0.0","0.0","2017-01-01T00:00","","2017-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_11334","wikidata_3628","0.01060130058076173",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Invasion","Insaniquarium","Invasion","Insaniquarium","0.0","0.0","Hipix Studio",,"Hipix Studio",,"0.0","0.0","2015-01-01T00:00","2004-01-01T00:00","2015-01-01T00:00","2004-01-01T00:00","0.0","0.0"
