"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] TitleComparator record1Value","[0] TitleComparator record2Value","[0] TitleComparator record1PreprocessedValue","[0] TitleComparator record2PreprocessedValue","[0] TitleComparator similarity","[0] TitleComparator postproccesedSimilarity","[1] PlatformComparatorAdvanced record1Value","[1] PlatformComparatorAdvanced record2Value","[1] PlatformComparatorAdvanced record1PreprocessedValue","[1] PlatformComparatorAdvanced record2PreprocessedValue","[1] PlatformComparatorAdvanced similarity","[1] PlatformComparatorAdvanced postproccesedSimilarity","[2] DeveloperComparator record1Value","[2] DeveloperComparator record2Value","[2] DeveloperComparator record1PreprocessedValue","[2] DeveloperComparator record2PreprocessedValue","[2] DeveloperComparator similarity","[2] DeveloperComparator postproccesedSimilarity","[3] PubDateComparator record1Value","[3] PubDateComparator record2Value","[3] PubDateComparator record1PreprocessedValue","[3] PubDateComparator record2PreprocessedValue","[3] PubDateComparator similarity","[3] PubDateComparator postproccesedSimilarity"
"LinearCombinationMatchingRule","steam_games_18145","wikidata_24633","0.25",,"Just Hero","Jupiter Hell","Just Hero","Jupiter Hell","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Anatoliy Loginovskikh",,"Anatoliy Loginovskikh",,"0.0","0.0","2016-01-01T00:00","","2016-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_9166","wikidata_5808","0.25",,"Transcendence","Tranquility","Transcendence","Tranquility","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Kronosaur Productions",,"Kronosaur Productions",,"0.0","0.0","2015-01-01T00:00","1991-01-01T00:00","2015-01-01T00:00","1991-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_1942","wikidata_26255","0.25",,"Starbound","Stonicorn","Starbound","Stonicorn","0.0","0.0","windows","Linux","windows","Linux","1.0","1.0","Chucklefish",,"Chucklefish",,"0.0","0.0","2016-01-01T00:00","","2016-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_22068","wikidata_20133","0.38243055555555555",,"ATOMINE","Atlantis","ATOMINE","Atlantis","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Broken Arms Games Pty Ltd","Cryo Interactive","Broken Arms Games Pty Ltd","Cryo Interactive","0.5297222222222222","0.5297222222222222","2017-01-01T00:00","1997-01-01T00:00","2017-01-01T00:00","1997-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_29171","wikidata_28349","0.25",,"Hexvade","HeXen","Hexvade","HeXen","0.0","0.0","windows","Linux","windows","Linux","1.0","1.0","Andy Mark","Raven Software","Andy Mark","Raven Software","0.0","0.0","2018-01-01T00:00","1995-01-01T00:00","2018-01-01T00:00","1995-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_4276","wikidata_32443","0.3273809523809524",,"Gunjitsu","Gunbound","Gunjitsu","Gunbound","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Decent Machine","Softnyx","Decent Machine","Softnyx","0.30952380952380953","0.30952380952380953","2015-01-01T00:00","2007-01-01T00:00","2015-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_1942","wikidata_26257","0.25",,"Starbound","Stonicorn","Starbound","Stonicorn","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Chucklefish",,"Chucklefish",,"0.0","0.0","2016-01-01T00:00","","2016-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_9693","wikidata_32650","0.35",,"Gunnheim","Gunship!","Gunnheim","Gunship!","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","SIEIDI Ltd","MicroProse","SIEIDI Ltd","MicroProse","0.39999999999999997","0.39999999999999997","2015-01-01T00:00","2000-01-01T00:00","2015-01-01T00:00","2000-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_4623","wikidata_24337","0.4166666666666667",,"Sunset","Supraball","Sunset","Supraball","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Tale of Tales",,"Tale of Tales",,"0.0","0.0","2015-01-01T00:00","2014-01-01T00:00","2015-01-01T00:00","2014-01-01T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","steam_games_409","wikidata_13584","0.7142857142857143",,"Grand Theft Auto: San Andreas","Grand Theft Auto: San Andreas","Grand Theft Auto: San Andreas","Grand Theft Auto: San Andreas","1.0","1.0","windows","macOS","windows","macOS","1.0","1.0","Rockstar Games","Rockstar North","Rockstar Games","Rockstar North","0.8571428571428571","0.8571428571428571","2008-01-01T00:00","2004-01-01T00:00","2008-01-01T00:00","2004-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_33818","wikidata_20694","0.3575757575757576",,"Splash","Spore","Splash","Spore","0.0","0.0","mac","macOS","mac","macOS","1.0","1.0","Jan Urbanek","Maxis","Jan Urbanek","Maxis","0.43030303030303035","0.43030303030303035","2018-01-01T00:00","2008-01-01T00:00","2018-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_33818","wikidata_20695","0.3575757575757576",,"Splash","Spore","Splash","Spore","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Jan Urbanek","Maxis","Jan Urbanek","Maxis","0.43030303030303035","0.43030303030303035","2018-01-01T00:00","2008-01-01T00:00","2018-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_1012","wikidata_5876","0.33333333333333337",,"Tidalis","TiQal","Tidalis","TiQal","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Arcen Games, LLC",,"Arcen Games, LLC",,"0.0","0.0","2010-01-01T00:00","2008-01-01T00:00","2010-01-01T00:00","2008-01-01T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","steam_games_27968","wikidata_35153","0.35442773600668337",,"Shiver","Shrek","Shiver","Shrek","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Kowai Sugoi Studios","EA DICE","Kowai Sugoi Studios","EA DICE","0.4177109440267335","0.4177109440267335","2017-01-01T00:00","2001-01-01T00:00","2017-01-01T00:00","2001-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_38032","wikidata_20980","0.5570887445887447",,"Granny","Grid","Granny","Grid","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","DVloper","Codemasters","DVloper","Codemasters","0.5616883116883117","0.5616883116883117","2018-01-01T00:00","2019-01-01T00:00","2018-01-01T00:00","2019-01-01T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","steam_games_31912","wikidata_29179","0.4110913312693498",,"Radiis","Rayman","Radiis","Rayman","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Urban Goose Games","Ubisoft Montpellier","Urban Goose Games","Ubisoft Montpellier","0.6443653250773994","0.6443653250773994","2018-01-01T00:00","1995-01-01T00:00","2018-01-01T00:00","1995-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_1868","wikidata_32656","1.0",,"Guns of Icarus Online","Guns of Icarus online","Guns of Icarus Online","Guns of Icarus online","1.0","1.0","linux","Linux","linux","Linux","1.0","1.0","Muse Games","Muse Games","Muse Games","Muse Games","1.0","1.0","2012-01-01T00:00","2012-01-01T00:00","2012-01-01T00:00","2012-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_11647","wikidata_27800","0.366273432449903",,"Stigmat","STEINS;GATE","Stigmat","STEINS;GATE","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Akakiy Petrushkin","The Five powered & basics.","Akakiy Petrushkin","The Five powered & basics.","0.4650937297996121","0.4650937297996121","2015-01-01T00:00","2009-01-01T00:00","2015-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_1993","wikidata_33735","0.9626865671641791",,"Alien: Isolation","Alien: Isolation","Alien: Isolation","Alien: Isolation","1.0","1.0","windows","Linux","windows","Linux","1.0","1.0","Creative Assembly;Feral Interactive (Mac);Feral Interactive (Linux)","Creative Assembly","Creative Assembly;Feral Interactive (Mac);Feral Interactive (Linux)","Creative Assembly","0.8507462686567164","0.8507462686567164","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_27784","wikidata_7393","0.25",,"Protocol","protogalàxia","Protocol","protogalàxia","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Fair Games Studio","Source Studio Ltd.","Fair Games Studio","Source Studio Ltd.","0.0","0.0","2018-01-01T00:00","2010-01-01T00:00","2018-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_27980","wikidata_26898","0.40026395173454",,"Titanic","Timeshift","Titanic","Timeshift","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Interactive Gaming Studios","Saber Interactive","Interactive Gaming Studios","Saber Interactive","0.6010558069381599","0.6010558069381599","2017-01-01T00:00","2007-01-01T00:00","2017-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_27980","wikidata_26895","0.40026395173454",,"Titanic","TimeShift","Titanic","TimeShift","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Interactive Gaming Studios","Saber Interactive","Interactive Gaming Studios","Saber Interactive","0.6010558069381599","0.6010558069381599","2017-01-01T00:00","2007-01-01T00:00","2017-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_27858","wikidata_13755","0.35813492063492064",,"MinSweeper","Minecraft","MinSweeper","Minecraft","0.0","0.0","windows","Windows 10","windows","Windows 10","1.0","1.0","LinQ","Microsoft Corporation","LinQ","Microsoft Corporation","0.43253968253968256","0.43253968253968256","2017-01-01T00:00","","2017-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_38571","wikidata_5218","0.25",,"CARDCORE","Canabalt","CARDCORE","Canabalt","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Azorian;kron0s_alexey;Pavel_Balakin",,"Azorian;kron0s_alexey;Pavel_Balakin",,"0.0","0.0","2018-01-01T00:00","2009-01-01T00:00","2018-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_7609","wikidata_5530","0.25",,"Paparazzi","Pac-Man","Paparazzi","Pac-Man","0.0","0.0","linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","Pringo Dingo Games","Namco","Pringo Dingo Games","Namco","0.0","0.0","2015-01-01T00:00","1980-01-01T00:00","2015-01-01T00:00","1980-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_27784","wikidata_7394","0.25",,"Protocol","protogalaxia","Protocol","protogalaxia","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Fair Games Studio","Source Studio Ltd.","Fair Games Studio","Source Studio Ltd.","0.0","0.0","2018-01-01T00:00","2010-01-01T00:00","2018-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_5319","wikidata_3628","0.25",,"Infinifactory","Insaniquarium","Infinifactory","Insaniquarium","0.0","0.0","linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","Zachtronics",,"Zachtronics",,"0.0","0.0","2015-01-01T00:00","2004-01-01T00:00","2015-01-01T00:00","2004-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_15121","wikidata_20065","0.25",,"Maui","Manhunt","Maui","Manhunt","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Kokua Games","Rockstar North","Kokua Games","Rockstar North","0.0","0.0","2016-01-01T00:00","2003-01-01T00:00","2016-01-01T00:00","2003-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_27784","wikidata_7396","0.25",,"Protocol","Protogalaxia","Protocol","Protogalaxia","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Fair Games Studio","Source Studio Ltd.","Fair Games Studio","Source Studio Ltd.","0.0","0.0","2018-01-01T00:00","2010-01-01T00:00","2018-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_30564","wikidata_32869","0.25",,"Guinea-Pig","GUNDAMonline","Guinea-Pig","GUNDAMonline","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","IndieLip",,"IndieLip",,"0.0","0.0","2018-01-01T00:00","","2018-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_10797","wikidata_5876","0.25",,"Tic-Toc-Tower","TiQal","Tic-Toc-Tower","TiQal","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Sneaky Mammoth",,"Sneaky Mammoth",,"0.0","0.0","2015-01-01T00:00","2008-01-01T00:00","2015-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_1425","wikidata_20695","0.3575757575757576",,"SpaceChem","Spore","SpaceChem","Spore","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Zachtronics","Maxis","Zachtronics","Maxis","0.43030303030303035","0.43030303030303035","2011-01-01T00:00","2008-01-01T00:00","2011-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_28046","wikidata_18698","0.4355858262108262",,"Wanderlust","Wall-E","Wanderlust","Wall-E","0.0","0.0","linux","macOS","linux","macOS","1.0","1.0","Eternity Studios","Heavy Iron Studios","Eternity Studios","Heavy Iron Studios","0.7423433048433049","0.7423433048433049","2017-01-01T00:00","2008-01-01T00:00","2017-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_32125","wikidata_3628","0.25",,"Infecto","Insaniquarium","Infecto","Insaniquarium","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Jl Apps",,"Jl Apps",,"0.0","0.0","2018-01-01T00:00","2004-01-01T00:00","2018-01-01T00:00","2004-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_16574","wikidata_3628","0.25",,"Inklings","Insaniquarium","Inklings","Insaniquarium","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Applepine Games",,"Applepine Games",,"0.0","0.0","2016-01-01T00:00","2004-01-01T00:00","2016-01-01T00:00","2004-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_23823","wikidata_17413","0.9625",,"LEGO® Marvel Super Heroes 2","LEGO Marvel Super Heroes 2","LEGO® Marvel Super Heroes 2","LEGO Marvel Super Heroes 2","1.0","1.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","TT Games;Feral Interactive (Mac)","TT Games","TT Games;Feral Interactive (Mac)","TT Games","0.85","0.85","2017-01-01T00:00","2017-01-01T00:00","2017-01-01T00:00","2017-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_36977","wikidata_20940","0.3693181818181818",,"GraviSound","Gridrunner++","GraviSound","Gridrunner++","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","IDALGAME","Jeff Minter","IDALGAME","Jeff Minter","0.4772727272727273","0.4772727272727273","2018-01-01T00:00","2002-01-01T00:00","2018-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_23823","wikidata_17414","0.9625",,"LEGO® Marvel Super Heroes 2","LEGO Marvel Super Heroes 2","LEGO® Marvel Super Heroes 2","LEGO Marvel Super Heroes 2","1.0","1.0","mac","macOS","mac","macOS","1.0","1.0","TT Games;Feral Interactive (Mac)","TT Games","TT Games;Feral Interactive (Mac)","TT Games","0.85","0.85","2017-01-01T00:00","2017-01-01T00:00","2017-01-01T00:00","2017-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_23019","wikidata_10812","1.0",,"Football Manager 2018","Football manager 2018","Football Manager 2018","Football manager 2018","1.0","1.0","mac","Linux","mac","Linux","1.0","1.0","Sports Interactive","Sports Interactive","Sports Interactive","Sports Interactive","1.0","1.0","2017-01-01T00:00","2017-01-01T00:00","2017-01-01T00:00","2017-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_17421","wikidata_24837","0.596875",,"DEADLOCK","DEADBOLT","DEADLOCK","DEADBOLT","0.0","0.0","windows","Linux","windows","Linux","1.0","1.0","Skunkape Interactive","Hopoo Games, LLC","Skunkape Interactive","Hopoo Games, LLC","0.3875","0.3875","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_17421","wikidata_24838","0.596875",,"DEADLOCK","DEADBOLT","DEADLOCK","DEADBOLT","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Skunkape Interactive","Hopoo Games, LLC","Skunkape Interactive","Hopoo Games, LLC","0.3875","0.3875","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_29662","wikidata_11871","0.25",,"Minaurs","Minesweeper","Minaurs","Minesweeper","0.0","0.0","mac","Linux","mac","Linux","1.0","1.0","IIIDA Interactive",,"IIIDA Interactive",,"0.0","0.0","2018-01-01T00:00","1989-01-01T00:00","2018-01-01T00:00","1989-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_4293","wikidata_19942","0.5",,"Adventurer Manager","Adventurer Manager","Adventurer Manager","Adventurer Manager","1.0","1.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Vigilant Addiction Studios",,"Vigilant Addiction Studios",,"0.0","0.0","2014-01-01T00:00","","2014-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_23019","wikidata_10814","1.0",,"Football Manager 2018","Football manager 2018","Football Manager 2018","Football manager 2018","1.0","1.0","mac","macOS","mac","macOS","1.0","1.0","Sports Interactive","Sports Interactive","Sports Interactive","Sports Interactive","1.0","1.0","2017-01-01T00:00","2017-01-01T00:00","2017-01-01T00:00","2017-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_2670","wikidata_6262","0.25",,"Hammerwatch","Half-Life","Hammerwatch","Half-Life","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Crackshell","Valve Corporation","Crackshell","Valve Corporation","0.0","0.0","2013-01-01T00:00","1998-01-01T00:00","2013-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_9370","wikidata_33779","0.37037037037037035",,"Songbringer","Solipskier","Songbringer","Solipskier","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Wizard Fu","Mikengreg","Wizard Fu","Mikengreg","0.48148148148148145","0.48148148148148145","2017-01-01T00:00","","2017-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_2670","wikidata_6261","0.25",,"Hammerwatch","Half-Life","Hammerwatch","Half-Life","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Crackshell","Valve Corporation","Crackshell","Valve Corporation","0.0","0.0","2013-01-01T00:00","1998-01-01T00:00","2013-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_31839","wikidata_26706","0.25",,"Protolife","PRIMAL×HEARTS","Protolife","PRIMAL×HEARTS","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Volcanic Giraffe",,"Volcanic Giraffe",,"0.0","0.0","2018-01-01T00:00","","2018-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_3800","wikidata_27543","0.33333333333333337",,"Antisquad","Anarcute","Antisquad","Anarcute","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","InsGames",,"InsGames",,"0.0","0.0","2014-01-01T00:00","2016-01-01T00:00","2014-01-01T00:00","2016-01-01T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","steam_games_8615","wikidata_27605","0.3892676767676768",,"Fuego!","Fuel","Fuego!","Fuel","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","radiostatic","Asobo Studio","radiostatic","Asobo Studio","0.5570707070707072","0.5570707070707072","2015-01-01T00:00","2009-01-01T00:00","2015-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_9588","wikidata_34672","0.25",,"Nebulous","Neocolonialism","Nebulous","Neocolonialism","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Namazu Studios",,"Namazu Studios",,"0.0","0.0","2016-01-01T00:00","2013-01-01T00:00","2016-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_9588","wikidata_34671","0.25",,"Nebulous","Neocolonialism","Nebulous","Neocolonialism","0.0","0.0","mac","Linux","mac","Linux","1.0","1.0","Namazu Studios",,"Namazu Studios",,"0.0","0.0","2016-01-01T00:00","2013-01-01T00:00","2016-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_3392","wikidata_22699","0.4166666666666667",,"Drifter","Driftmoon","Drifter","Driftmoon","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Celsius Game Studios",,"Celsius Game Studios",,"0.0","0.0","2014-01-01T00:00","2013-01-01T00:00","2014-01-01T00:00","2013-01-01T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","steam_games_11634","wikidata_22724","0.25",,"GravBlocks","Griftlands","GravBlocks","Griftlands","0.0","0.0","linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","From Nothing Game Studios","Klei Entertainment","From Nothing Game Studios","Klei Entertainment","0.0","0.0","2015-01-01T00:00","","2015-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_17286","wikidata_24474","0.25",,"CHEXS","Chupacabra","CHEXS","Chupacabra","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Turnopia",,"Turnopia",,"0.0","0.0","2016-01-01T00:00","","2016-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_17286","wikidata_24473","0.25",,"CHEXS","Chupacabra","CHEXS","Chupacabra","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Turnopia",,"Turnopia",,"0.0","0.0","2016-01-01T00:00","","2016-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_19070","wikidata_32747","0.25",,"Roofbot","Rose_Guns_Days","Roofbot","Rose_Guns_Days","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Koreez",,"Koreez",,"0.0","0.0","2017-01-01T00:00","2012-01-01T00:00","2017-01-01T00:00","2012-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_1326","wikidata_21171","1.0",,"Dungeon Defenders","Dungeon Defenders","Dungeon Defenders","Dungeon Defenders","1.0","1.0","windows","macOS","windows","macOS","1.0","1.0","Trendy Entertainment","Trendy Entertainment","Trendy Entertainment","Trendy Entertainment","1.0","1.0","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_36473","wikidata_28279","0.33333333333333337",,"Cardiganical","Carrion","Cardiganical","Carrion","0.0","0.0","windows","Linux","windows","Linux","1.0","1.0","MyDreamForever",,"MyDreamForever",,"0.0","0.0","2018-01-01T00:00","2020-01-01T00:00","2018-01-01T00:00","2020-01-01T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","steam_games_3892","wikidata_35793","0.38574346405228754",,"Dex","Descent","Dex","Descent","0.0","0.0","linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","Dreadlocks Ltd.","Parallax Software","Dreadlocks Ltd.","Parallax Software","0.5429738562091503","0.5429738562091503","2015-01-01T00:00","1996-01-01T00:00","2015-01-01T00:00","1996-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_24184","wikidata_203","0.34629629629629627",,"Ropelike","Roblox","Ropelike","Roblox","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Atriagames","Roblox Corporation","Atriagames","Roblox Corporation","0.38518518518518513","0.38518518518518513","2017-01-01T00:00","","2017-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_1326","wikidata_21173","0.875",,"Dungeon Defenders","Dungeon defender","Dungeon Defenders","Dungeon defender","0.5","0.5","windows","Linux","windows","Linux","1.0","1.0","Trendy Entertainment","Trendy Entertainment","Trendy Entertainment","Trendy Entertainment","1.0","1.0","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_3892","wikidata_35792","0.38574346405228754",,"Dex","Descent","Dex","Descent","0.0","0.0","linux","Linux","linux","Linux","1.0","1.0","Dreadlocks Ltd.","Parallax Software","Dreadlocks Ltd.","Parallax Software","0.5429738562091503","0.5429738562091503","2015-01-01T00:00","1996-01-01T00:00","2015-01-01T00:00","1996-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_22080","wikidata_34666","0.33333333333333337",,"ROTii","Ronin","ROTii","Ronin","0.0","0.0","mac","Linux","mac","Linux","1.0","1.0","DarkShot Studios",,"DarkShot Studios",,"0.0","0.0","2017-01-01T00:00","2015-01-01T00:00","2017-01-01T00:00","2015-01-01T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","steam_games_22080","wikidata_34667","0.33333333333333337",,"ROTii","Ronin","ROTii","Ronin","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","DarkShot Studios",,"DarkShot Studios",,"0.0","0.0","2017-01-01T00:00","2015-01-01T00:00","2017-01-01T00:00","2015-01-01T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","steam_games_3530","wikidata_32969","0.75",,"World of Guns: Gun Disassembly","World of Guns: Gun Disassembly","World of Guns: Gun Disassembly","World of Guns: Gun Disassembly","1.0","1.0","linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","Noble Empire Corp.",,"Noble Empire Corp.",,"0.0","0.0","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_16050","wikidata_5877","0.375",,"Lock's Quest","LOVELY QUEST","Lock's Quest","LOVELY QUEST","0.5","0.5","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Digital Continue",,"Digital Continue",,"0.0","0.0","2017-01-01T00:00","","2017-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_18512","wikidata_18343","0.354978354978355",,"Ramify","Rage","Ramify","Rage","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Create Something Interesting","id Software","Create Something Interesting","id Software","0.41991341991341996","0.41991341991341996","2017-01-01T00:00","2011-01-01T00:00","2017-01-01T00:00","2011-01-01T00:00","0.0","0.0"
