"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] TitleComparator record1Value","[0] TitleComparator record2Value","[0] TitleComparator record1PreprocessedValue","[0] TitleComparator record2PreprocessedValue","[0] TitleComparator similarity","[0] TitleComparator postproccesedSimilarity","[1] PlatformComparatorAdvanced record1Value","[1] PlatformComparatorAdvanced record2Value","[1] PlatformComparatorAdvanced record1PreprocessedValue","[1] PlatformComparatorAdvanced record2PreprocessedValue","[1] PlatformComparatorAdvanced similarity","[1] PlatformComparatorAdvanced postproccesedSimilarity","[2] PublisherComparator record1Value","[2] PublisherComparator record2Value","[2] PublisherComparator record1PreprocessedValue","[2] PublisherComparator record2PreprocessedValue","[2] PublisherComparator similarity","[2] PublisherComparator postproccesedSimilarity","[3] PubDateComparator record1Value","[3] PubDateComparator record2Value","[3] PubDateComparator record1PreprocessedValue","[3] PubDateComparator record2PreprocessedValue","[3] PubDateComparator similarity","[3] PubDateComparator postproccesedSimilarity"
"WekaMatchingRule","wikidata_4120","vg_sales_3887","0.004290250166656187",,".hack//Quarantine","100 All-Time Favorites",".hack//Quarantine","100 All-Time Favorites","0.0","0.0","PlayStation 2","DS","PlayStation 2","DS","0.0","0.0","Bandai Co., Ltd.","Ubisoft","Bandai Co., Ltd.","Ubisoft","0.0","0.0","2003-01-01T00:00","2009-01-01T00:00","2003-01-01T00:00","2009-01-01T00:00","0.4","0.4"
"WekaMatchingRule","wikidata_4120","vg_sales_3406","0.26065241359312163",,".hack//Quarantine","2002 FIFA World Cup",".hack//Quarantine","2002 FIFA World Cup","0.0","0.0","PlayStation 2","PS2","PlayStation 2","PS2","1.0","1.0","Bandai Co., Ltd.","Electronic Arts","Bandai Co., Ltd.","Electronic Arts","0.49186507936507934","0.49186507936507934","2003-01-01T00:00","2002-01-01T00:00","2003-01-01T00:00","2002-01-01T00:00","0.9","0.9"
"WekaMatchingRule","wikidata_10867","vg_sales_4755","0.5446075193905624",,"'98 Koushien: Koukou Yakyuu Simulation","'98 Koshien","'98 Koushien: Koukou Yakyuu Simulation","'98 Koshien","0.5","0.5","PlayStation","PS","PlayStation","PS","1.0","1.0",,"Magical Company",,"Magical Company","0.0","0.0","1998-01-01T00:00","1998-01-01T00:00","1998-01-01T00:00","1998-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_10867","vg_sales_13891","0.004290250166656187",,"'98 Koushien: Koukou Yakyuu Simulation","100 Classic Games","'98 Koushien: Koukou Yakyuu Simulation","100 Classic Games","0.0","0.0","PlayStation","DS","PlayStation","DS","0.0","0.0",,"Rondomedia",,"Rondomedia","0.0","0.0","1998-01-01T00:00","2011-01-01T00:00","1998-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_29999","vg_sales_14006","0.008010828821797138",,"#SelfieTennis","12-Sai. Koisuru Diary","#SelfieTennis","12-Sai. Koisuru Diary","0.0","0.0","Microsoft Windows","3DS","Microsoft Windows","3DS","0.0","0.0","Devolver Digital","Happinet","Devolver Digital","Happinet","0.3958333333333333","0.3958333333333333","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_9724","vg_sales_3293","0.004290250166656187",,"007 : Espion pour cible","2 Games in 1: Sonic Battle & ChuChu Rocket!","007 : Espion pour cible","2 Games in 1: Sonic Battle & ChuChu Rocket!","0.0","0.0","Xbox","GBA","Xbox","GBA","0.0","0.0","Electronic Arts","THQ","Electronic Arts","THQ","0.0","0.0","2001-01-01T00:00","2005-01-01T00:00","2001-01-01T00:00","2005-01-01T00:00","0.6","0.6"
"WekaMatchingRule","wikidata_9018","vg_sales_14006","0.004290250166656187",,"'98 Kōshien","12-Sai. Koisuru Diary","'98 Kōshien","12-Sai. Koisuru Diary","0.0","0.0","PlayStation","3DS","PlayStation","3DS","0.0","0.0",,"Happinet",,"Happinet","0.0","0.0","1998-01-01T00:00","2016-01-01T00:00","1998-01-01T00:00","2016-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_10867","vg_sales_5842","0.004290250166656187",,"'98 Koushien: Koukou Yakyuu Simulation","1701 A.D.","'98 Koushien: Koukou Yakyuu Simulation","1701 A.D.","0.0","0.0","PlayStation","PC","PlayStation","PC","0.0","0.0",,"Deep Silver",,"Deep Silver","0.0","0.0","1998-01-01T00:00","2006-01-01T00:00","1998-01-01T00:00","2006-01-01T00:00","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","wikidata_35979","vg_sales_8305","0.004290250166656187",,"..and the mooncats",".hack//G.U. Vol.3//Redemption","..and the mooncats",".hack//G.U. Vol.3//Redemption","0.0","0.0","Microsoft Windows","PS2","Microsoft Windows","PS2","0.0","0.0",,"Namco Bandai Games",,"Namco Bandai Games","0.0","0.0","2015-01-01T00:00","2007-01-01T00:00","2015-01-01T00:00","2007-01-01T00:00","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","wikidata_9725","vg_sales_15153","0.01029817862804106",,"007 : Espion pour cible","18 Wheels of Steel: Extreme Trucker","007 : Espion pour cible","18 Wheels of Steel: Extreme Trucker","0.0","0.0","Nintendo GameCube","PC","Nintendo GameCube","PC","0.0","0.0","Electronic Arts","Rondomedia","Electronic Arts","Rondomedia","0.5555555555555555","0.5555555555555555","2001-01-01T00:00","2009-01-01T00:00","2001-01-01T00:00","2009-01-01T00:00","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","wikidata_9725","vg_sales_945","0.004290250166656187",,"007 : Espion pour cible","2 Games in 1: Sonic Advance & ChuChu Rocket!","007 : Espion pour cible","2 Games in 1: Sonic Advance & ChuChu Rocket!","0.0","0.0","Nintendo GameCube","GBA","Nintendo GameCube","GBA","0.0","0.0","Electronic Arts","THQ","Electronic Arts","THQ","0.0","0.0","2001-01-01T00:00","2005-01-01T00:00","2001-01-01T00:00","2005-01-01T00:00","0.6","0.6"
"WekaMatchingRule","wikidata_193","vg_sales_9832","0.01158868810466987",,"007 : Quitte ou double","2 Games in 1 Double Pack: Hot Wheels Velocity X / Hot Wheels World Race","007 : Quitte ou double","2 Games in 1 Double Pack: Hot Wheels Velocity X / Hot Wheels World Race","0.25","0.25","Nintendo GameCube","GBA","Nintendo GameCube","GBA","0.0","0.0","Electronic Arts","THQ","Electronic Arts","THQ","0.0","0.0","2003-01-01T00:00","2005-01-01T00:00","2003-01-01T00:00","2005-01-01T00:00","0.8","0.8"
"WekaMatchingRule","wikidata_9724","vg_sales_945","0.004290250166656187",,"007 : Espion pour cible","2 Games in 1: Sonic Advance & ChuChu Rocket!","007 : Espion pour cible","2 Games in 1: Sonic Advance & ChuChu Rocket!","0.0","0.0","Xbox","GBA","Xbox","GBA","0.0","0.0","Electronic Arts","THQ","Electronic Arts","THQ","0.0","0.0","2001-01-01T00:00","2005-01-01T00:00","2001-01-01T00:00","2005-01-01T00:00","0.6","0.6"
"WekaMatchingRule","wikidata_9177","vg_sales_3769","0.009520070691918644",,"(Brothers in Arms (2008","007 Racing","(Brothers in Arms (2008","007 Racing","0.0","0.0","N-Gage","PS","N-Gage","PS","0.0","0.0","Gameloft","Electronic Arts","Gameloft","Electronic Arts","0.5055555555555555","0.5055555555555555","2008-01-01T00:00","2000-01-01T00:00","2008-01-01T00:00","2000-01-01T00:00","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","wikidata_191","vg_sales_16541","0.010397319136319475",,"007 : Quitte ou double","15 Days","007 : Quitte ou double","15 Days","0.0","0.0","PlayStation 2","PC","PlayStation 2","PC","0.0","0.0","Electronic Arts","DTP Entertainment","Electronic Arts","DTP Entertainment","0.5616557734204793","0.5616557734204793","2003-01-01T00:00","2009-01-01T00:00","2003-01-01T00:00","2009-01-01T00:00","0.4","0.4"
"WekaMatchingRule","wikidata_193","vg_sales_3293","0.004290250166656187",,"007 : Quitte ou double","2 Games in 1: Sonic Battle & ChuChu Rocket!","007 : Quitte ou double","2 Games in 1: Sonic Battle & ChuChu Rocket!","0.0","0.0","Nintendo GameCube","GBA","Nintendo GameCube","GBA","0.0","0.0","Electronic Arts","THQ","Electronic Arts","THQ","0.0","0.0","2003-01-01T00:00","2005-01-01T00:00","2003-01-01T00:00","2005-01-01T00:00","0.8","0.8"
"WekaMatchingRule","wikidata_194","vg_sales_3007","0.008350581635878982",,"007 : Quitte ou double","100 Classic Books","007 : Quitte ou double","100 Classic Books","0.0","0.0","Game Boy Advance","DS","Game Boy Advance","DS","0.0","0.0","Electronic Arts","Nintendo","Electronic Arts","Nintendo","0.4222222222222222","0.4222222222222222","2003-01-01T00:00","2008-01-01T00:00","2003-01-01T00:00","2008-01-01T00:00","0.5","0.5"
"WekaMatchingRule","wikidata_194","vg_sales_4577","0.012367507929167916",,"007 : Quitte ou double","25 to Life","007 : Quitte ou double","25 to Life","0.0","0.0","Game Boy Advance","PS2","Game Boy Advance","PS2","0.0","0.0","Electronic Arts","Eidos Interactive","Electronic Arts","Eidos Interactive","0.6722519310754604","0.6722519310754604","2003-01-01T00:00","2006-01-01T00:00","2003-01-01T00:00","2006-01-01T00:00","0.7","0.7"
"WekaMatchingRule","wikidata_193","vg_sales_14777","0.008572484691091491",,"007 : Quitte ou double","3DS Classic Collection","007 : Quitte ou double","3DS Classic Collection","0.0","0.0","Nintendo GameCube","3DS","Nintendo GameCube","3DS","0.0","0.0","Electronic Arts","Sega","Electronic Arts","Sega","0.4388888888888889","0.4388888888888889","2003-01-01T00:00","2016-01-01T00:00","2003-01-01T00:00","2016-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_9177","vg_sales_3771","0.029361500045627185",,"(Brothers in Arms (2008","2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe","(Brothers in Arms (2008","2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe","0.25","0.25","N-Gage","XB","N-Gage","XB","0.0","0.0","Gameloft","Sega","Gameloft","Sega","0.5972222222222222","0.5972222222222222","2008-01-01T00:00","2004-01-01T00:00","2008-01-01T00:00","2004-01-01T00:00","0.6","0.6"
"WekaMatchingRule","wikidata_9725","vg_sales_4169","0.020631329416566754",,"007 : Espion pour cible","2014 FIFA World Cup Brazil","007 : Espion pour cible","2014 FIFA World Cup Brazil","0.0","0.0","Nintendo GameCube","X360","Nintendo GameCube","X360","0.0","0.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","2001-01-01T00:00","2014-01-01T00:00","2001-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_10867","vg_sales_1274","0.004290250166656187",,"'98 Koushien: Koukou Yakyuu Simulation","007: Quantum of Solace","'98 Koushien: Koukou Yakyuu Simulation","007: Quantum of Solace","0.0","0.0","PlayStation","X360","PlayStation","X360","0.0","0.0",,"Activision",,"Activision","0.0","0.0","1998-01-01T00:00","2008-01-01T00:00","1998-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_9177","vg_sales_12402","0.029361500045627185",,"(Brothers in Arms (2008","2 Games in 1: Sonic Pinball Party & Columns Crown","(Brothers in Arms (2008","2 Games in 1: Sonic Pinball Party & Columns Crown","0.25","0.25","N-Gage","GBA","N-Gage","GBA","0.0","0.0","Gameloft","Sega","Gameloft","Sega","0.5972222222222222","0.5972222222222222","2008-01-01T00:00","2005-01-01T00:00","2008-01-01T00:00","2005-01-01T00:00","0.7","0.7"
"WekaMatchingRule","wikidata_4205","vg_sales_4129","0.009437292277555503","0","Flimbo's Quest","FlingSmash","Flimbo's Quest","FlingSmash","0.0","0.0","Commodore 64","Wii","Commodore 64","Wii","0.0","0.0","System 3","Nintendo","System 3","Nintendo","0.5","0.5","1990-01-01T00:00","2010-01-01T00:00","1990-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_9018","vg_sales_3039","0.004290250166656187",,"'98 Kōshien","007: Quantum of Solace","'98 Kōshien","007: Quantum of Solace","0.0","0.0","PlayStation","Wii","PlayStation","Wii","0.0","0.0",,"Activision",,"Activision","0.0","0.0","1998-01-01T00:00","2008-01-01T00:00","1998-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_23713","vg_sales_14239",,"0","Shrek SuperSlam","Prince of Persia: The Forgotten Sands","Shrek SuperSlam","Prince of Persia: The Forgotten Sands","0.0","0.0","Nintendo GameCube","PC","Nintendo GameCube","PC","0.0","0.0","Activision Publishing","Ubisoft","Activision Publishing","Ubisoft","0.5238095238095238","0.5238095238095238","2005-01-01T00:00","2010-01-01T00:00","2005-01-01T00:00","2010-01-01T00:00","0.5","0.5"
"WekaMatchingRule","wikidata_9018","vg_sales_14217","0.1390531134293811",,"'98 Kōshien","3D Baseball","'98 Kōshien","3D Baseball","0.0","0.0","PlayStation","PS","PlayStation","PS","1.0","1.0",,"BMG Interactive Entertainment",,"BMG Interactive Entertainment","0.0","0.0","1998-01-01T00:00","1996-01-01T00:00","1998-01-01T00:00","1996-01-01T00:00","0.8","0.8"
"WekaMatchingRule","wikidata_35979","vg_sales_945","0.004290250166656187",,"..and the mooncats","2 Games in 1: Sonic Advance & ChuChu Rocket!","..and the mooncats","2 Games in 1: Sonic Advance & ChuChu Rocket!","0.0","0.0","Microsoft Windows","GBA","Microsoft Windows","GBA","0.0","0.0",,"THQ",,"THQ","0.0","0.0","2015-01-01T00:00","2005-01-01T00:00","2015-01-01T00:00","2005-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_193","vg_sales_4112","0.020631329416566754",,"007 : Quitte ou double","2010 FIFA World Cup South Africa","007 : Quitte ou double","2010 FIFA World Cup South Africa","0.0","0.0","Nintendo GameCube","PSP","Nintendo GameCube","PSP","0.0","0.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","2003-01-01T00:00","2010-01-01T00:00","2003-01-01T00:00","2010-01-01T00:00","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","wikidata_9177","vg_sales_9075","0.009645588432968904",,"(Brothers in Arms (2008",".hack//Link","(Brothers in Arms (2008",".hack//Link","0.0","0.0","N-Gage","PSP","N-Gage","PSP","0.0","0.0","Gameloft","Namco Bandai Games","Gameloft","Namco Bandai Games","0.5138888888888888","0.5138888888888888","2008-01-01T00:00","2010-01-01T00:00","2008-01-01T00:00","2010-01-01T00:00","0.8","0.8"
"WekaMatchingRule","wikidata_33565","vg_sales_2551",,"1","EarthBound","EarthBound","EarthBound","EarthBound","1.0","1.0","Super NES Classic Edition","SNES","Super NES Classic Edition","SNES","0.0","0.0","Nintendo","Nintendo","Nintendo","Nintendo","1.0","1.0","1994-01-01T00:00","1994-01-01T00:00","1994-01-01T00:00","1994-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_194","vg_sales_3039","0.02706623893519078",,"007 : Quitte ou double","007: Quantum of Solace","007 : Quitte ou double","007: Quantum of Solace","0.25","0.25","Game Boy Advance","Wii","Game Boy Advance","Wii","0.0","0.0","Electronic Arts","Activision","Electronic Arts","Activision","0.5444444444444444","0.5444444444444444","2003-01-01T00:00","2008-01-01T00:00","2003-01-01T00:00","2008-01-01T00:00","0.5","0.5"
"WekaMatchingRule","wikidata_193","vg_sales_12586","0.008063547842599217",,"007 : Quitte ou double","3D Lemmings","007 : Quitte ou double","3D Lemmings","0.0","0.0","Nintendo GameCube","PS","Nintendo GameCube","PS","0.0","0.0","Electronic Arts","Psygnosis","Electronic Arts","Psygnosis","0.39999999999999997","0.39999999999999997","2003-01-01T00:00","1995-01-01T00:00","2003-01-01T00:00","1995-01-01T00:00","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","wikidata_10867","vg_sales_5860","0.004290250166656187",,"'98 Koushien: Koukou Yakyuu Simulation","24: The Game","'98 Koushien: Koukou Yakyuu Simulation","24: The Game","0.0","0.0","PlayStation","PS2","PlayStation","PS2","0.0","0.0",,"Sony Computer Entertainment",,"Sony Computer Entertainment","0.0","0.0","1998-01-01T00:00","2006-01-01T00:00","1998-01-01T00:00","2006-01-01T00:00","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","wikidata_9724","vg_sales_4169","0.020631329416566754",,"007 : Espion pour cible","2014 FIFA World Cup Brazil","007 : Espion pour cible","2014 FIFA World Cup Brazil","0.0","0.0","Xbox","X360","Xbox","X360","0.0","0.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","2001-01-01T00:00","2014-01-01T00:00","2001-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_4120","vg_sales_1201","0.009317365695226974",,".hack//Quarantine","007: The World is not Enough",".hack//Quarantine","007: The World is not Enough","0.0","0.0","PlayStation 2","N64","PlayStation 2","N64","0.0","0.0","Bandai Co., Ltd.","Electronic Arts","Bandai Co., Ltd.","Electronic Arts","0.49186507936507934","0.49186507936507934","2003-01-01T00:00","2000-01-01T00:00","2003-01-01T00:00","2000-01-01T00:00","0.7","0.7"
"WekaMatchingRule","wikidata_4120","vg_sales_4711","0.008746091046660014",,".hack//Quarantine","300: March to Glory",".hack//Quarantine","300: March to Glory","0.0","0.0","PlayStation 2","PSP","PlayStation 2","PSP","0.0","0.0","Bandai Co., Ltd.","Warner Bros. Interactive Entertainment","Bandai Co., Ltd.","Warner Bros. Interactive Entertainment","0.4516325536062378","0.4516325536062378","2003-01-01T00:00","2007-01-01T00:00","2003-01-01T00:00","2007-01-01T00:00","0.6","0.6"
"WekaMatchingRule","wikidata_9018","vg_sales_15553","0.004290250166656187",,"'98 Kōshien","11eyes: CrossOver","'98 Kōshien","11eyes: CrossOver","0.0","0.0","PlayStation","PSP","PlayStation","PSP","0.0","0.0",,"5pb",,"5pb","0.0","0.0","1998-01-01T00:00","2010-01-01T00:00","1998-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_35979","vg_sales_4169","0.004290250166656187",,"..and the mooncats","2014 FIFA World Cup Brazil","..and the mooncats","2014 FIFA World Cup Brazil","0.0","0.0","Microsoft Windows","X360","Microsoft Windows","X360","0.0","0.0",,"Electronic Arts",,"Electronic Arts","0.0","0.0","2015-01-01T00:00","2014-01-01T00:00","2015-01-01T00:00","2014-01-01T00:00","0.9","0.9"
"WekaMatchingRule","wikidata_27139","vg_sales_9113",,"0","NFL Quarterback Club 2000","Watch Dogs","NFL Quarterback Club 2000","Watch Dogs","0.0","0.0","Nintendo 64","WiiU","Nintendo 64","WiiU","0.0","0.0","Acclaim Entertainment","Ubisoft","Acclaim Entertainment","Ubisoft","0.0","0.0","1999-01-01T00:00","2014-01-01T00:00","1999-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_193","vg_sales_3039","0.02706623893519078",,"007 : Quitte ou double","007: Quantum of Solace","007 : Quitte ou double","007: Quantum of Solace","0.25","0.25","Nintendo GameCube","Wii","Nintendo GameCube","Wii","0.0","0.0","Electronic Arts","Activision","Electronic Arts","Activision","0.5444444444444444","0.5444444444444444","2003-01-01T00:00","2008-01-01T00:00","2003-01-01T00:00","2008-01-01T00:00","0.5","0.5"
"WekaMatchingRule","wikidata_9723","vg_sales_4169","0.020631329416566754",,"007 : Espion pour cible","2014 FIFA World Cup Brazil","007 : Espion pour cible","2014 FIFA World Cup Brazil","0.0","0.0","PlayStation 2","X360","PlayStation 2","X360","0.0","0.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","2001-01-01T00:00","2014-01-01T00:00","2001-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_194","vg_sales_4112","0.020631329416566754",,"007 : Quitte ou double","2010 FIFA World Cup South Africa","007 : Quitte ou double","2010 FIFA World Cup South Africa","0.0","0.0","Game Boy Advance","PSP","Game Boy Advance","PSP","0.0","0.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","2003-01-01T00:00","2010-01-01T00:00","2003-01-01T00:00","2010-01-01T00:00","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","wikidata_193","vg_sales_10159","0.01029817862804106",,"007 : Quitte ou double","18 Wheels of Steel: Extreme Trucker 2","007 : Quitte ou double","18 Wheels of Steel: Extreme Trucker 2","0.0","0.0","Nintendo GameCube","PC","Nintendo GameCube","PC","0.0","0.0","Electronic Arts","Rondomedia","Electronic Arts","Rondomedia","0.5555555555555555","0.5555555555555555","2003-01-01T00:00","2011-01-01T00:00","2003-01-01T00:00","2011-01-01T00:00","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","wikidata_4120","vg_sales_2902","0.009317365695226974",,".hack//Quarantine","2014 FIFA World Cup Brazil",".hack//Quarantine","2014 FIFA World Cup Brazil","0.0","0.0","PlayStation 2","PS3","PlayStation 2","PS3","0.0","0.0","Bandai Co., Ltd.","Electronic Arts","Bandai Co., Ltd.","Electronic Arts","0.49186507936507934","0.49186507936507934","2003-01-01T00:00","2014-01-01T00:00","2003-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_9725","vg_sales_1274","0.02706623893519078",,"007 : Espion pour cible","007: Quantum of Solace","007 : Espion pour cible","007: Quantum of Solace","0.25","0.25","Nintendo GameCube","X360","Nintendo GameCube","X360","0.0","0.0","Electronic Arts","Activision","Electronic Arts","Activision","0.5444444444444444","0.5444444444444444","2001-01-01T00:00","2008-01-01T00:00","2001-01-01T00:00","2008-01-01T00:00","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","wikidata_9724","vg_sales_3007","0.008350581635878982",,"007 : Espion pour cible","100 Classic Books","007 : Espion pour cible","100 Classic Books","0.0","0.0","Xbox","DS","Xbox","DS","0.0","0.0","Electronic Arts","Nintendo","Electronic Arts","Nintendo","0.4222222222222222","0.4222222222222222","2001-01-01T00:00","2008-01-01T00:00","2001-01-01T00:00","2008-01-01T00:00","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","wikidata_16374","vg_sales_7977",,"0","Medal of Honor: Allied Assault Breakthrough","Little Battlers eXperience W","Medal of Honor: Allied Assault Breakthrough","Little Battlers eXperience W","0.0","0.0","Microsoft Windows","PSP","Microsoft Windows","PSP","0.0","0.0","Electronic Arts","Level 5","Electronic Arts","Level 5","0.4317460317460317","0.4317460317460317","","2012-01-01T00:00","","2012-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_35979","vg_sales_5860","0.016105005909722324",,"..and the mooncats","24: The Game","..and the mooncats","24: The Game","0.3333333333333333","0.3333333333333333","Microsoft Windows","PS2","Microsoft Windows","PS2","0.0","0.0",,"Sony Computer Entertainment",,"Sony Computer Entertainment","0.0","0.0","2015-01-01T00:00","2006-01-01T00:00","2015-01-01T00:00","2006-01-01T00:00","0.09999999999999998","0.09999999999999998"
"WekaMatchingRule","wikidata_9724","vg_sales_4577","0.012367507929167916",,"007 : Espion pour cible","25 to Life","007 : Espion pour cible","25 to Life","0.0","0.0","Xbox","PS2","Xbox","PS2","0.0","0.0","Electronic Arts","Eidos Interactive","Electronic Arts","Eidos Interactive","0.6722519310754604","0.6722519310754604","2001-01-01T00:00","2006-01-01T00:00","2001-01-01T00:00","2006-01-01T00:00","0.5","0.5"
"WekaMatchingRule","wikidata_20286","vg_sales_2482","0.9685741773503975","1","Ace Combat 3: Electrosphere","Ace Combat 3: Electrosphere","Ace Combat 3: Electrosphere","Ace Combat 3: Electrosphere","1.0","1.0","PlayStation","PS","PlayStation","PS","1.0","1.0","Sony Interactive Entertainment","Sony Computer Entertainment","Sony Interactive Entertainment","Sony Computer Entertainment","0.7858829844337091","0.7858829844337091","1999-01-01T00:00","1999-01-01T00:00","1999-01-01T00:00","1999-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_9018","vg_sales_10076","0.004290250166656187",,"'98 Kōshien","18 Wheeler: American Pro Trucker","'98 Kōshien","18 Wheeler: American Pro Trucker","0.0","0.0","PlayStation","GC","PlayStation","GC","0.0","0.0",,"Acclaim Entertainment",,"Acclaim Entertainment","0.0","0.0","1998-01-01T00:00","2002-01-01T00:00","1998-01-01T00:00","2002-01-01T00:00","0.6","0.6"
"WekaMatchingRule","wikidata_9018","vg_sales_12254","0.004290250166656187",,"'98 Kōshien","187: Ride or Die","'98 Kōshien","187: Ride or Die","0.0","0.0","PlayStation","XB","PlayStation","XB","0.0","0.0",,"Ubisoft",,"Ubisoft","0.0","0.0","1998-01-01T00:00","2005-01-01T00:00","1998-01-01T00:00","2005-01-01T00:00","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","wikidata_9177","vg_sales_14006","0.010757322899520156",,"(Brothers in Arms (2008","12-Sai. Koisuru Diary","(Brothers in Arms (2008","12-Sai. Koisuru Diary","0.0","0.0","N-Gage","3DS","N-Gage","3DS","0.0","0.0","Gameloft","Happinet","Gameloft","Happinet","0.5833333333333334","0.5833333333333334","2008-01-01T00:00","2016-01-01T00:00","2008-01-01T00:00","2016-01-01T00:00","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","wikidata_10867","vg_sales_8008","0.004290250166656187",,"'98 Koushien: Koukou Yakyuu Simulation",".hack//Quarantine Part 4: The Final Chapter","'98 Koushien: Koukou Yakyuu Simulation",".hack//Quarantine Part 4: The Final Chapter","0.0","0.0","PlayStation","PS2","PlayStation","PS2","0.0","0.0",,"Atari",,"Atari","0.0","0.0","1998-01-01T00:00","2003-01-01T00:00","1998-01-01T00:00","2003-01-01T00:00","0.5","0.5"
"WekaMatchingRule","wikidata_4120","vg_sales_7114","0.010016149138173247",,".hack//Quarantine","101-in-1 Party Megamix Wii",".hack//Quarantine","101-in-1 Party Megamix Wii","0.0","0.0","PlayStation 2","Wii","PlayStation 2","Wii","0.0","0.0","Bandai Co., Ltd.","Nordcurrent","Bandai Co., Ltd.","Nordcurrent","0.537878787878788","0.537878787878788","2003-01-01T00:00","2009-01-01T00:00","2003-01-01T00:00","2009-01-01T00:00","0.4","0.4"
"WekaMatchingRule","wikidata_29999","vg_sales_12254","0.008086246918009942",,"#SelfieTennis","187: Ride or Die","#SelfieTennis","187: Ride or Die","0.0","0.0","Microsoft Windows","XB","Microsoft Windows","XB","0.0","0.0","Devolver Digital","Ubisoft","Devolver Digital","Ubisoft","0.40178571428571425","0.40178571428571425","2016-01-01T00:00","2005-01-01T00:00","2016-01-01T00:00","2005-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_29999","vg_sales_10076","0.009670686893830742",,"#SelfieTennis","18 Wheeler: American Pro Trucker","#SelfieTennis","18 Wheeler: American Pro Trucker","0.0","0.0","Microsoft Windows","GC","Microsoft Windows","GC","0.0","0.0","Devolver Digital","Acclaim Entertainment","Devolver Digital","Acclaim Entertainment","0.515542328042328","0.515542328042328","2016-01-01T00:00","2002-01-01T00:00","2016-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_10867","vg_sales_1613","0.004290250166656187",,"'98 Koushien: Koukou Yakyuu Simulation","2010 FIFA World Cup South Africa","'98 Koushien: Koukou Yakyuu Simulation","2010 FIFA World Cup South Africa","0.0","0.0","PlayStation","PS3","PlayStation","PS3","0.0","0.0",,"Electronic Arts",,"Electronic Arts","0.0","0.0","1998-01-01T00:00","2010-01-01T00:00","1998-01-01T00:00","2010-01-01T00:00","0.0","0.0"
